"bpid","mlbid","Name","Age","Team","G","PA","Pitches","FRAA","CDA","FrmCH","CSAA","+/-","FrmR","+/-","BlkCh","EPAA","+/-","BlkR","+/-","TrCH","TRAA","+/-","SrCH","SRAA","+/-","ThrR","+/-"
"59431","545358","Max Stassi",28,"LAA",46,1523,6109,"8.2","8.2",2595,"0.025",".008","8.9","3.0",1749,"0.002",".003","-0.7","0",719,"0","0.007",18,"0.006","0.133","0","0.2"
"99903","572287","Mike Zunino",28,"TB",89,2828,11033,"5.2","6.6",4557,"0.007",".006","4.7","4.1",3111,"-0.002",".002","1.7","0",1137,"-0.001","0.006",23,"-0.018","0.123","0.2","0"
"100653","621512","Tomás Nido",25,"NYM",48,1427,5589,"6.5","6.2",2247,"0.017",".010","5.4","3.3",1560,"-0.001",".002","0.4","0",640,"0.001","0.009",24,"0.013","0.110","0.4","0.2"
"45447","431145","Russell Martin",36,"LAD",60,1984,7832,"7.5","5.8",3257,"0.015",".008","6.8","3.6",2101,"0.002",".002","-1.0","0",870,"-0.001","0.006",18,"-0.013","0.139","0","0"
"100316","608700","Kevin Plawecki",28,"CLE",57,1732,6790,"4.8","5.3",2815,"0.008",".008","3.1","3.2",1846,"-0.004",".003","2.2","0",704,"0.001","0.006",23,"0.007","0.119","0","0.2"
"58899","488671","Alex Avila",32,"ARI",54,1829,7141,"4.3","4.9",3046,"0.006",".008","2.6","3.5",1996,"-0.004",".002","2.3","0",794,"0.001","0.005",12,"-0.050","0.177","0","0.1"
"48082","455117","Martín Maldonado",32,"HOU",103,3662,14466,"4.2","4.5",6330,"0",".006","0.4","5.7",4431,"-0.003",".002","4.0","0",1761,"-0.001","0.004",24,"0","0.118","0.2","0"
"101630","624512","Reese McGuire",24,"TOR",30,1027,4094,"4.2","4.5",1686,"0.018",".010","4.4","2.5",1312,"-0.001",".003","0.4","0",541,"0.001","0.008",15,"-0.009","0.149","-0.3","0.1"
"108612","669257","Will Smith",24,"LAD",46,1670,6644,"5.4","4.3",2719,"0.007",".008","2.8","3.0",1891,"-0.002",".002","1.2","0",768,"0.002","0.007",20,"0.015","0.129","0.2","0.2"
"70394","595956","Cam Gallagher",26,"KC",44,1447,5506,"3.7","4.1",2372,"0.010",".009","3.2","3.1",1752,"-0.002",".003","0.9","0",746,"-0.001","0.006",16,"0.015","0.143","0","0.1"
"55951","506702","Sandy León",30,"BOS",65,2015,8122,"3.2","3.9",3530,"0.010",".008","4.7","3.8",2458,"0.002",".002","-1.0","0",972,"0","0.006",20,"-0.011","0.136","0.2","0.2"
"70378","592200","Curt Casali",30,"CIN",67,2097,8395,"4.1","3.8",3531,"0.004",".008","1.8","3.9",2396,"-0.003",".002","1.8","0",956,"0.002","0.007",32,"0.009","0.103","0.3","0.2"
"100036","571912","Luke Maile",28,"TOR",44,1544,6007,"4.6","3.7",2567,"0.008",".008","2.9","3.0",1902,"-0.002",".003","0.8","0",773,"0.001","0.006",23,"-0.029","0.129","0","0.1"
"70619","608348","Carson Kelly",24,"ARI",101,3365,13169,"1.5","3.1",5540,"0",".006","0.3","4.9",3891,"-0.002",".002","2.6","0",1555,"-0.002","0.005",25,"-0.011","0.122","0.2","0"
"45449","435263","Brian McCann",35,"ATL",83,2901,11137,"4.0","3.1",4729,"0.006",".007","3.8","4.6",3216,"0.001",".002","-0.9","0",1398,"0.001","0.005",34,"0.009","0.101","0.2","0.2"
"102064","605170","Victor Caratini",25,"CHC",59,1794,6899,"2.7","3.0",2919,"0.004",".009","1.5","3.5",1934,"-0.002",".002","0.9","0",814,"0.001","0.007",26,"-0.003","0.113","0.6","0.2"
"58767","543877","Christian Vázquez",28,"BOS",119,3995,16486,"2.1","2.8",7066,"0.007",".006","7.3","5.8",5165,"0.004",".002","-5.3","0",2234,"0","0.004",36,"-0.016","0.104","0.8","0"
"60633","571974","John Ryan Murphy",28,"ATL",19,621,2464,"2.8","2.7",1068,"0.008",".013","1.2","1.9",662,"-0.007",".004","1.3","0",243,"-0.001","0.009",3,"-0.025","0.344","0.2","0"
"57969","543309","Kyle Higashioka",29,"NYY",18,575,2271,"2.8","2.6",975,"0.017",".014","2.3","1.9",683,"-0.001",".004","0.1","0",265,"0.001","0.010",8,"0.002","0.198","0.2","0.1"
"49220","435064","Bobby Wilson",36,"DET",15,565,2203,"2.8","2.5",984,"0.009",".014","1.3","1.9",654,"-0.007",".003","1.2","0",274,"0","0.011",7,"0.015","0.214","0","0.1"
"57520","519222","Austin Romine",30,"NYY",70,2383,9536,"0.8","2.1",3966,"0.003",".007","1.6","4.0",2725,"-0.001",".002","0.9","0",1125,"-0.001","0.006",22,"0.005","0.127","-0.5","0.1"
"58831","488771","Jason Castro",32,"MIN",78,2729,10695,"2.0","2.0",4540,"0.006",".006","3.9","4.1",3269,"0.002",".002","-1.9","0",1341,"-0.001","0.005",27,"0.012","0.114","0","0.1"
"101621","624431","Jose Trevino",26,"TEX",40,1328,5134,"1.5","1.9",2300,"0.004",".009","1.2","2.9",1615,"0",".003","0","0",667,"0","0.007",11,"-0.021","0.175","0.8","0"
"70673","608596","Tom Murphy",28,"SEA",67,2478,9506,"1.4","1.6",4199,"0.001",".007","0.8","4.2",2729,"-0.001",".002","0.8","0",1145,"-0.001","0.005",21,"-0.046","0.139","0","0"
"31391","425877","Yadier Molina",36,"STL",111,3947,15645,"0.5","1.3",6844,"0",".006","0.1","5.7",4245,"-0.001",".002","1.5","0",1741,"-0.002","0.004",16,"0.008","0.150","-0.3","0.1"
"70477","605421","Michael Perez",26,"TB",20,540,2100,"1.4","1.3",887,"0.003",".014","0.4","1.8",628,"-0.005",".004","0.9","0",248,"0.003","0.011",14,"0.004","0.153","0","0.1"
"60834","543228","Yan Gomes",31,"WSH",93,3333,13282,"1.0","1.3",5564,"-0.003",".006","-2.3","5.1",3951,"-0.003",".002","2.8","0",1600,"0.001","0.005",43,"-0.040","0.098","0.8","0.2"
"58217","543148","Tim Federowicz",31,"TEX",29,959,3778,"0.4","0.9",1685,"0",".011","0","2.5",1163,"-0.003",".003","0.9","0",468,"0","0.008",9,"-0.014","0.193","0","0.1"
"101631","624513","Dom Nuñez",24,"COL",14,433,1647,"0.8","0.9",672,"0.003",".015","0.3","1.4",502,"-0.004",".005","0.6","0",179,"0.001","0.011",5,"-0.010","0.225","0","0.1"
"58842","543376","Caleb Joseph",33,"ARI",16,423,1687,"0.6","0.6",756,"0.008",".016","0.9","1.7",526,"0.002",".005","-0.2","0",198,"-0.001","0.011",2,"0.003","0.403","0","0"
"100659","621532","Anthony Bemboom",29,"LAA",25,663,2629,"0.4","0.5",1134,"0.010",".012","1.7","1.9",835,"0.005",".004","-1.2","0",318,"0","0.010",10,"-0.051","0.211","0","0"
"102110","620443","Luis Torrens",23,"SD",4,129,495,"0.4","0.3",198,"-0.002",".025","-0.1","0.7",167,"-0.009",".007","0.4","0",62,"0.001","0.021",,,,"0","0"
"68908","595284","Andrew Knapp",27,"PHI",43,1266,4955,"0.3","0.2",2176,"0.002",".009","0.6","2.8",1468,"0.001",".003","-0.6","0",574,"0.002","0.008",20,"-0.002","0.141","0.2","0.1"
"104814","656577","Alex Jackson",23,"ATL",4,145,534,"0.3","0.2",217,"0.005",".024","0.2","0.7",122,"-0.002",".010","0.1","0",42,"0","0.023",,,,"0","0"
"107161","664874","Seby Zavala",25,"CWS",3,91,345,"0.2","0.2",152,"0.003",".032","0.1","0.7",67,"-0.005",".009","0.1","0",29,"0","0.042",2,"-0.015","0.423","0","0"
"70926","605244","Aramis Garcia",26,"SF",11,358,1475,"0.1","0.2",645,"0.013",".016","1.1","1.5",516,"0.007",".004","-1.0","0",199,"-0.001","0.011",2,"-0.001","0.391","0","0"
"59593","571467","Steven Baron",28,"PIT",5,73,261,"0.1","0.2",128,"-0.002",".034","0","0.6",87,"-0.008",".009","0.2","0",43,"-0.001","0.029",2,"-0.006","0.368","0","0"
"102864","642336","Francisco Mejía",23,"SD",60,2008,7679,"0.9","0.1",3264,"0",".008","0","3.8",2252,"0",".002","0.1","0",914,"0.001","0.006",21,"0.009","0.129","0","0.2"
"47260","446868","Wilkin Castillo",35,"MIA",2,73,280,"0.1","0.1",122,"0.002",".029","0","0.5",65,"-0.005",".012","0.1","0",20,"0","0.033",,,,"0","0"
"100171","571657","Kyle Farmer",28,"CIN",15,363,1455,"0","0.1",592,"-0.007",".015","-0.5","1.2",396,"-0.006",".005","0.6","0",167,"0.001","0.014",5,"-0.024","0.261","0","0.1"
"71054","543592","Austin Nola",29,"SEA",7,163,626,"0.2","0.1",262,"-0.001",".027","0","1.0",168,"-0.003",".008","0.1","0",70,"0","0.023",1,"0.004",,"0","0"
"66535","571679","David Freitas",30,"SEA",1,40,142,"0","0",60,"-0.007",".047","-0.1","0.4",51,"-0.007",".019","0.1","0",18,"-0.001","0.033",1,"0.018","0.544","0","0"
"101250","623168","Tyler Heineman",28,"MIA",2,97,375,"0","0",138,"0",".030","0","0.6",117,"0",".009","0","0",55,"0","0.019",2,"-0.023",,"0","0"
"47155","460077","Drew Butera",35,"COL",14,483,1969,"0.4","0",870,"-0.010",".016","-1.2","1.9",566,"-0.008",".005","1.2","0",208,"-0.001","0.012",4,"-0.029","0.297","0","0"
"107452","668663","Tres Barrera",24,"WSH",1,6,24,"0","0",12,"0.007",".074","0","0.1",2,"-0.002",".050","0","0",1,"0","0.091",,,,"0","0"
"103751","656941","Kyle Schwarber",26,"CHC",1,6,12,"0","0",1,"0","0","0","0",2,"-0.009",".146","0","0",1,"-0.005","0.095",,,,"0","0"
"51220","492802","Juan Graterol",30,"CIN",5,154,651,"0","0",296,"-0.008",".021","-0.3","0.9",189,"-0.006",".008","0.3","0",78,"0","0.022",1,"0.005",,"0","0"
"58373","543432","Ryan Lavarnway",31,"CIN",5,176,739,"0","-0.1",336,"-0.002",".022","-0.1","1.0",215,"0",".006","0","0",85,"0","0.018",3,"-0.015","0.340","0","0"
"102700","641924","Jacob Nottingham",24,"MIL",6,37,163,"-0.1","-0.1",73,"0.001",".041","0","0.4",43,"0.012",".017","-0.1","0",16,"0","0.029",,,,"0","0"
"102118","620453","Deivy Grullón",23,"PHI",2,71,282,"-0.2","-0.1",125,"-0.013",".036","-0.2","0.6",86,"-0.003",".011","0.1","0",28,"-0.001","0.031",,,,"0","0"
"105476","664119","Austin Allen",25,"SD",19,586,2293,"0","-0.3",937,"0.001",".013","0.1","1.7",673,"0.002",".004","-0.4","0",304,"0","0.010",5,"0.011","0.239","0","0.1"
"101609","624419","Nick Ciuffo",24,"TB",3,66,267,"-0.4","-0.3",119,"-0.005",".032","-0.1","0.5",111,"0.008",".011","-0.3","0",45,"0.001","0.035",2,"-0.013","0.429","0","0"
"70302","543089","Taylor Davis",29,"CHC",6,171,702,"-0.4","-0.4",326,"0.008",".018","0.4","0.8",240,"0.011",".007","-0.7","0",82,"0.001","0.028",8,"0.008","0.183","0","0.1"
"65828","502570","Rocky Gale",31,"LAD",4,139,555,"-0.4","-0.4",229,"-0.006",".026","-0.2","0.8",172,"0.004",".008","-0.2","0",62,"0","0.019",,,,"0","0"
"69306","600466","Raudy Read",25,"WSH",4,95,388,"-0.5","-0.4",164,"-0.015",".033","-0.3","0.7",122,"0.003",".007","-0.1","0",49,"0.001","0.021",1,"-0.005","0.622","0","0"
"41774","425784","René Rivera",35,"NYM",8,221,858,"-0.4","-0.4",383,"0.005",".019","0.3","1.0",213,"0.012",".006","-0.7","0",83,"0.002","0.024",5,"-0.012","0.228","0","0.1"
"38161","456124","Erik Kratz",39,"TB",17,544,2136,"-0.1","-0.5",962,"0.007",".014","0.9","1.9",647,"0.005",".004","-1.0","0",268,"0","0.012",8,"-0.005","0.208","-0.5","0"
"66085","553902","Willians Astudillo",27,"MIN",21,669,2577,"-0.6","-0.5",1072,"-0.003",".014","-0.5","2.1",724,"0",".004","0","0",323,"0","0.011",9,"-0.006","0.193","0","0.1"
"60238","572863","Dustin Garneau",31,"OAK",34,1031,4078,"-0.9","-0.5",1752,"-0.002",".012","-0.5","2.8",1229,"0.001",".003","-0.2","0",513,"0.001","0.009",13,"-0.003","0.158","0.2","0.1"
"51184","491696","Jesús Sucre",31,"BAL",18,647,2533,"-0.9","-0.6",1096,"-0.001",".013","-0.2","1.9",755,"0.002",".004","-0.4","0",347,"-0.001","0.007",3,"-0.012","0.357","0","0"
"31602","425772","Jeff Mathis",36,"TEX",86,2772,11131,"-1.2","-0.6",4926,"-0.003",".007","-1.7","4.6",3367,"-0.001",".002","0.8","0",1447,"0.002","0.006",38,"0.016","0.100","0.3","0.3"
"56945","519390","Stephen Vogt",34,"SF",60,1974,7706,"0.6","-0.8",3288,"-0.001",".008","-0.4","3.5",2213,"0.001",".002","-0.6","0",938,"0.001","0.006",23,"0.011","0.125","0.2","0.2"
"70407","596119","Blake Swihart",27,"BOS",8,238,971,"-0.9","-0.9",455,"-0.011",".019","-0.7","1.2",301,"0.002",".005","-0.2","0",139,"0","0.013",4,"0.014","0.288","0","0.1"
"68982","595453","Chad Wallach",27,"MIA",14,490,1947,"-0.7","-0.9",810,"0.005",".014","0.6","1.6",541,"0.010",".004","-1.5","0",208,"0","0.011",3,"-0.009","0.337","0","0.1"
"102593","641598","Mitch Garver",28,"MIN",82,2848,11037,"0.6","-0.9",4582,"-0.001",".007","-0.6","4.8",3270,"0",".002","-0.3","0",1317,"-0.001","0.005",19,"0.018","0.125","0","0.1"
"45844","465041","Francisco Cervelli",33,"ATL",41,1314,5169,"-0.5","-1.0",2237,"0.003",".009","0.9","2.8",1551,"0.004",".003","-1.8","0",653,"-0.001","0.007",15,"-0.015","0.154","-0.1","0"
"70516","606992","Eric Haase",26,"CLE",8,124,442,"-1.2","-1.2",179,"-0.014",".028","-0.4","0.7",170,"0.017",".009","-0.8","0",65,"0","0.020",1,"0.007","0.581","0","0"
"55701","518542","Juan Centeno",29,"BOS",5,152,639,"-1.0","-1.2",298,"-0.015",".020","-0.6","0.8",207,"0.009",".008","-0.5","0",81,"0","0.017",3,"0.012","0.311","0","0"
"69938","607333","Beau Taylor",29,"OAK",10,318,1253,"-1.7","-1.6",551,"-0.003",".017","-0.2","1.3",362,"0.013",".005","-1.3","0",161,"0","0.014",3,"-0.039","0.337","0","0"
"105869","664926","Nick Dini",25,"KC",20,685,2679,"-2.0","-1.8",1138,"-0.011",".013","-1.7","2.0",777,"0.001",".004","-0.2","0",299,"0","0.009",6,"-0.020","0.240","0","0.1"
"106973","596117","Garrett Stubbs",26,"HOU",11,293,1145,"-2.0","-1.9",488,"-0.014",".018","-1.0","1.3",309,"0.011",".006","-0.9","0",131,"0.001","0.014",3,"0.013","0.321","0","0.1"
"33829","455139","Robinson Chirinos",35,"HOU",112,3933,15758,"-0.7","-2.0",6620,"-0.008",".006","-7.8","5.7",4403,"-0.005",".002","5.8","0",1749,"0","0.005",37,"0.002","0.096","0","0.1"
"108278","669221","Sean Murphy",24,"OAK",18,514,2060,"-2.2","-2.0",923,"-0.006",".014","-0.8","1.8",584,"0.007",".004","-1.2","0",217,"0","0.014",4,"-0.011","0.270","0","0"
"103812","606988","Grayson Greiner",26,"DET",58,2221,8636,"-3.0","-2.0",3719,"-0.005",".007","-2.5","3.7",2480,"0",".002","0.3","0",1046,"0.001","0.006",33,"-0.017","0.109","0.2","0.2"
"103280","642851","Austin Wynns",28,"BAL",25,784,3108,"-1.9","-2.3",1379,"-0.009",".013","-1.8","2.5",964,"0.002",".004","-0.5","0",382,"0.002","0.009",11,"-0.007","0.175","0","0.1"
"47690","460026","Nick Hundley",35,"OAK",30,857,3467,"-2.4","-2.3",1453,"-0.011",".012","-2.2","2.4",1023,"0.001",".003","-0.2","0",488,"0.001","0.009",17,"-0.013","0.151","0","0.1"
"68062","595751","Jorge Alfaro",26,"MIA",118,4255,16970,"-0.8","-2.5",7107,"0.001",".006","1.3","5.6",4853,"0.003",".002","-3.5","0",2187,"-0.002","0.004",31,"0.003","0.112","-0.3","0.1"
"55784","518595","Travis d'Arnaud",30,"TB",85,2638,10607,"-4.2","-2.6",4512,"0",".007","0.1","4.4",3115,"0.003",".002","-2.4","0",1256,"0","0.005",33,"0.012","0.103","-0.3","0.2"
"60002","543302","Chris Herrmann",31,"OAK",25,830,3249,"-2.9","-2.7",1397,"-0.013",".011","-2.6","2.1",853,"0",".003","-0.1","0",384,"0","0.008",6,"0.001","0.240","0","0"
"104290","650619","Meibrys Viloria",22,"KC",41,1519,5921,"-2.7","-2.9",2641,"-0.008",".009","-2.9","3.4",1768,"0",".003","0","0",763,"-0.001","0.007",13,"-0.008","0.170","0","0"
"107646","641470","Zack Collins",24,"CWS",10,412,1653,"-3.6","-3.4",772,"-0.021",".015","-2.3","1.6",566,"0.007",".004","-1.1","0",227,"0","0.012",6,"0.014","0.232","0","0"
"108507","668670","Jake Rogers",24,"DET",34,1355,5389,"-4.0","-3.4",2365,"-0.005",".009","-1.6","3.1",1662,"0.005",".003","-2.2","0",696,"0","0.007",12,"-0.004","0.174","0.4","0"
"66017","547172","Tony Wolters",27,"COL",112,3952,15067,"-3.5","-3.9",6397,"-0.006",".006","-5.5","5.2",4473,"-0.001",".002","1.4","0",1786,"-0.001","0.005",34,"-0.002","0.105","0.2","0"
"46150","455104","Chris Iannetta",36,"COL",45,1555,6078,"-5.2","-4.8",2713,"-0.012",".008","-4.4","3.1",1913,"0.001",".002","-0.3","0",819,"0","0.006",15,"0.015","0.144","0","0.2"
"49076","435559","Kurt Suzuki",35,"WSH",75,2700,10655,"-4.5","-4.8",4477,"-0.005",".006","-3.1","3.9",3060,"0.002",".002","-1.7","0",1314,"-0.001","0.006",36,"0.027","0.097","0","0.1"
"108059","668800","Andrew Knizner",24,"STL",16,528,2098,"-5.0","-4.9",967,"-0.034",".013","-4.6","1.8",718,"0.002",".003","-0.4","0",337,"-0.001","0.008",1,"-0.024","0.578","0","0"
"67016","592407","Bryan Holaday",31,"MIA",38,1332,5172,"-6.1","-5.8",2212,"-0.018",".009","-5.7","2.9",1476,"0",".003","-0.1","0",602,"0","0.008",14,"-0.005","0.153","0","0.1"
"68087","596142","Gary Sánchez",26,"NYY",90,3175,12715,"-6.7","-5.8",5422,"-0.007",".007","-5.6","5.1",3827,"0.001",".002","-0.8","0",1680,"0","0.004",32,"-0.009","0.105","0.6","0.2"
"49829","467092","Wilson Ramos",31,"NYM",124,4363,17269,"-4.8","-7.2",7782,"-0.007",".006","-7.4","6.4",5143,"0",".001","-0.5","0",2295,"0.004","0.005",82,"0.040","0.066","0.7","0.4"
"70307","543308","John Hicks",29,"DET",60,2200,8610,"-5.9","-7.3",3823,"-0.011",".007","-5.9","3.9",2741,"0.002",".002","-1.3","0",1153,"-0.001","0.006",34,"0","0.105","0","0"
"57712","446308","Matt Wieters",33,"STL",54,1593,6279,"-7.7","-7.7",2657,"-0.024",".009","-8.9","3.5",1731,"-0.002",".002","1.2","0",779,"-0.001","0.006",10,"-0.011","0.180","0","0"
"66719","575929","Willson Contreras",27,"CHC",99,3496,13930,"-6.8","-7.8",6257,"-0.009",".006","-7.4","5.7",4305,"0",".002","0","0",1725,"-0.001","0.005",43,"-0.008","0.096","-0.3","0"
"69944","607345","Kevan Smith",31,"LAA",59,1861,7468,"-9.9","-8.9",3194,"-0.016",".008","-7.2","3.5",2250,"0.003",".003","-2.0","0",904,"0.001","0.006",23,"0.022","0.120","0.2","0.2"
"102743","642082","Chance Sisco",24,"BAL",52,1746,6734,"-10.2","-10.3",2925,"-0.024",".009","-9.8","3.6",1898,"0.001",".003","-0.7","0",890,"0","0.006",22,"0.016","0.121","0.2","0.2"
"52461","456078","Welington Castillo",32,"CWS",48,1765,6959,"-10.9","-10.6",3064,"-0.018",".009","-7.5","3.6",2146,"0.005",".002","-3.1","0",932,"0","0.006",24,"0.016","0.119","0","0.1"
"60649","572033","Josh Phegley",31,"OAK",106,3477,13331,"-13.0","-10.9",5747,"-0.007",".006","-5.7","5.2",3689,"0.005",".002","-5.5","0",1576,"0.002","0.005",45,"-0.024","0.100","0.3","0.3"
"57191","518960","Jonathan Lucroy",33,"CHC",87,2948,11876,"-12.4","-11.8",5120,"-0.009",".006","-6.3","4.6",3623,"0.006",".002","-5.6","0",1498,"0.001","0.005",48,"-0.010","0.090","0","0.2"
"103420","643396","Isiah Kiner-Falefa",24,"TEX",38,1295,5069,"-12.0","-12.2",2350,"-0.028",".010","-9.2","3.2",1759,"0.006",".003","-3.0","0",729,"0","0.006",13,"-0.007","0.168","0","0"
"70317","543510","James McCann",29,"CWS",106,3891,15359,"-15.3","-13.2",6500,"-0.013",".006","-12.2","5.8",4517,"0.001",".002","-0.9","0",1887,"-0.001","0.004",33,"-0.018","0.103","-0.1","0"
"66068","553882","Omar Narváez",27,"SEA",98,3587,13812,"-12.1","-13.2",6064,"-0.011",".007","-9.1","5.7",3931,"0.004",".002","-4.3","0",1668,"0.003","0.005",46,"0.028","0.087","0.2","0.3"
"69314","600474","Pedro Severino",25,"BAL",89,3219,12991,"-14.3","-13.3",5773,"-0.011",".006","-9.1","4.8",4047,"0.004",".002","-4.1","0",1841,"-0.002","0.005",32,"0.017","0.097","-0.1","0.1"
"66057","553869","Elias Díaz",28,"PIT",96,3234,12603,"-12.7","-15.2",5575,"-0.019",".006","-15.2","4.8",3941,"0",".002","0.1","0",1667,"0","0.005",33,"-0.013","0.105","-0.1","0.2"
