"bpid","mlbid","Name","Age","Team","G","PA","Pitches","FRAA","CDA","FrmCH","CSAA","+/-","FrmR","+/-","BlkCh","EPAA","+/-","BlkR","+/-","TrCH","TRAA","+/-","SrCH","SRAA","+/-","ThrR","+/-"
"31391","425877","Yadier Molina",37,"STL",42,1413,5637,"1.2","1.4",2510,"0.003",".010","1.1","3.4",1761,"0","0","0","0",711,"-0.001","0.007",9,"-0.041","0.214","0.2","0"
"52532","452095","Tyler Flowers",34,"ATL",22,768,3036,"1.2","1.3",1302,"0.007",".012","1.3","2.1",924,"0","0","0","0",374,"0.002","0.009",16,"0.010","0.139","0","0.1"
"57335","521692","Salvador Perez",30,"KC",34,1152,4651,"0.5","1.2",2111,"0.004",".010","1.3","3.0",1421,"0","0","-0.1","0",542,"0","0.007",8,"-0.010","0.195","0","0"
"103405","643376","Danny Jansen",25,"TOR",43,1520,6284,"1.3","1.2",2688,"0.001",".009","0.3","3.3",2039,"-0.002","0","0.8","0",850,"0","0.007",20,"-0.005","0.129","0","0.2"
"102700","641924","Jacob Nottingham",25,"MIL",19,561,2326,"1.8","1.0",1021,"0.007",".015","1.0","2.1",754,"0","0","0","0",260,"0","0.012",4,"0.001","0.270","0","0.1"
"55951","506702","Sandy León",31,"CLE",24,750,3027,"1.6","1.0",1347,"0.007",".012","1.4","2.3",883,"0","0","-0.1","0",348,"0.001","0.010",7,"0.007","0.218","-0.3","0.1"
"112968","663698","Joey Bart",23,"SF",32,988,4088,"1.0","0.9",1851,"0.003",".010","0.9","2.6",1242,"0","0","0","0",476,"0","0.008",19,"0.005","0.130","0","0.1"
"70378","592200","Curt Casali",31,"CIN",29,879,3610,"0.7","0.8",1608,"0.005",".011","1.1","2.5",1152,"0.001","0","-0.3","0",436,"-0.001","0.008",7,"0.008","0.212","0","0"
"102064","605170","Victor Caratini",26,"CHC",22,727,2834,"0.3","0.7",1252,"0.004",".013","0.8","2.3",720,"0","0","-0.1","0",259,"0","0.011",5,"-0.013","0.258","0","0.1"
"108278","669221","Sean Murphy",25,"OAK",43,1438,5458,"0.4","0.7",2499,"0.002",".010","0.7","3.6",1675,"0","0","0","0",676,"0","0.008",15,"-0.008","0.151","0","0"
"100653","621512","Tomás Nido",26,"NYM",7,265,1049,"0.5","0.6",453,"0.008",".020","0.5","1.3",340,"-0.001","0","0.1","0",140,"0","0.015",4,"0.010","0.252","0","0"
"31602","425772","Jeff Mathis",37,"TEX",24,776,3081,"0.9","0.5",1444,"0.002",".012","0.5","2.4",905,"0","0","0","0",375,"0.001","0.010",9,"0.003","0.187","0","0.1"
"60633","571974","John Ryan Murphy",29,"PIT",23,683,2713,"0.5","0.5",1248,"0.004",".012","0.7","2.1",933,"0.001","0","-0.2","0",358,"0","0.009",7,"-0.001","0.219","0","0.1"
"124659","680777","Ryan Jeffers",23,"MIN",25,690,2804,"0.3","0.4",1174,"0.003",".012","0.5","1.9",904,"0","0","-0.1","0",327,"0.001","0.010",13,"0.013","0.161","0","0.1"
"105476","664119","Austin Allen",26,"OAK",14,345,1309,"0.4","0.4",586,"0.003",".018","0.3","1.5",424,"-0.001","0","0.1","0",176,"0","0.015",6,"0.011","0.218","0","0.1"
"38161","456124","Erik Kratz",40,"NYY",12,304,1206,"0.2","0.3",493,"0.001",".018","0","1.3",382,"-0.001","0","0.1","0",158,"0","0.011",3,"0.008","0.318","0.2","0"
"69938","607333","Beau Taylor",30,"CLE",7,244,982,"0.1","0.2",432,"0.004",".018","0.2","1.1",299,"0","0","0","0",119,"0","0.015",3,"-0.009","0.305","0","0.1"
"66085","553902","Willians Astudillo",28,"MIN",6,138,595,"0.2","0.2",270,"0.007",".025","0.3","0.9",190,"0.001","0","0","0",82,"0.001","0.016",1,"-0.010","0.553","0","0"
"66057","553869","Elias Díaz",29,"COL",24,574,2173,"0.1","0.1",940,"0.003",".013","0.3","1.8",653,"0.001","0","-0.2","0",287,"0","0.009",5,"0.005","0.221","0","0"
"106973","596117","Garrett Stubbs",27,"HOU",8,99,400,"0.1","0.1",172,"0.006",".027","0.1","0.7",167,"0","0","0","0",57,"0","0.020",1,"-0.003","0.570","0","0"
"105764","661388","William Contreras",22,"ATL",4,98,404,"0.3","0.1",184,"0.005",".026","0.1","0.7",123,"0.001","0","0","0",60,"0","0.015",2,"0.022","0.368","0","0"
"106820","660688","Keibert Ruiz",21,"LAD",2,75,315,"0.1","0.1",140,"-0.004",".025","-0.1","0.5",97,"0","0","0","0",43,"-0.001","0.026",1,"-0.013","0.598","0.2","0"
"68982","595453","Chad Wallach",28,"MIA",15,485,1950,"-0.2","0.1",860,"-0.001",".015","-0.1","1.9",609,"-0.001","0","0.2","0",216,"0","0.011",5,"0.002","0.243","0","0.1"
"70516","606992","Eric Haase",27,"DET",7,195,778,"0","0.1",287,"0.001",".022","0","0.9",225,"0","0","0","0",81,"0.002","0.027",8,"-0.001","0.193","0","0.1"
"107646","641470","Zack Collins",25,"CWS",2,36,143,"0","0",52,"0.002",".045","0","0.3",32,"0.001","0","0","0",13,"-0.002","0.041",,,,"0","0"
"58831","488771","Jason Castro",33,"SD",26,851,3307,"-0.1","0",1506,"0.002",".011","0.5","2.4",1095,"0.002","0","-0.5","0",445,"0","0.009",9,"-0.003","0.184","0","0.1"
"57191","518960","Jonathan Lucroy",34,"BOS",1,7,28,"0","0",16,"-0.003",".060","0","0.1",7,"0","0","0","0",5,"-0.002","0.030",,,,"0","0"
"102612","641680","Jonah Heim",25,"OAK",12,381,1456,"0.3","0",605,"0",".014","0","1.2",374,"0","0","0","0",148,"-0.001","0.015",2,"0.022","0.363","0","0"
"60649","572033","Josh Phegley",32,"CHC",4,64,267,"0","0",134,"-0.001",".035","0","0.7",106,"0","0","0","0",34,"-0.001","0.021",,,,"0","0"
"104025","645305","Ali Sánchez",23,"NYM",5,141,539,"-0.1","0",238,"0",".026","0","0.9",183,"0.001","0","0","0",71,"-0.001","0.022",2,"-0.009","0.398","0","0"
"70394","595956","Cam Gallagher",27,"KC",25,688,2736,"-0.4","0",1175,"0",".013","0","2.1",831,"0","0","-0.1","0",335,"-0.001","0.010",4,"0.013","0.263","0","0"
"101601","624407","Tzu-Wei Lin",26,"BOS",1,3,11,"0","0",6,"-0.023",".156","0","0.1",9,"0","0","0","0",3,"-0.001","0.028",,,,"0","0"
"106960","663886","Tyler Stephenson",23,"CIN",4,95,396,"0","0",152,"-0.002",".028","-0.1","0.6",170,"-0.001","0","0","0",66,"0.001","0.017",2,"0.001","0.366","0","0"
"65953","542963","Rob Brantly",30,"SF",1,46,151,"0","0",71,"-0.003",".045","0","0.5",68,"0","0","0","0",23,"0.001","0.023",,,,"0","0"
"70779","572180","Andrew Susac",30,"PIT",1,37,136,"0","0",59,"-0.003",".049","0","0.4",40,"0.001","0","0","0",8,"-0.001","0.035",,,,"0","0"
"102118","620453","Deivy Grullón",24,"BOS",1,29,95,"0","0",48,"-0.004",".033","0","0.2",31,"0.001","0","0","0",15,"0","0.040",,,,"0","0"
"104814","656577","Alex Jackson",24,"ATL",4,92,332,"-0.1","0",137,"-0.002",".030","0","0.6",89,"0","0","0","0",36,"0.001","0.039",1,"-0.005","0.526","0","0"
"110995","662139","Daulton Varsho",23,"ARI",10,263,1060,"-0.1","-0.1",470,"0.001",".017","0","1.1",353,"0.001","0","-0.1","0",140,"0.001","0.013",4,"0.011","0.267","0","0.1"
"41774","425784","René Rivera",36,"NYM",1,34,135,"-0.1","-0.1",46,"-0.006",".052","0","0.3",32,"0.002","0","0","0",12,"-0.002","0.062",,,,"0","0"
"67621","593993","José Briceño",27,"LAA",2,66,238,"-0.1","-0.1",91,"-0.005",".039","-0.1","0.5",73,"0","0","0","0",33,"0","0.036",1,"0.016","0.557","0","0"
"66875","591712","Oscar Hernández",26,"KC",3,45,171,"-0.1","-0.1",86,"-0.006",".039","-0.1","0.5",52,"0.001","0","0","0",21,"0.001","0.030",,,,"0","0"
"58842","543376","Caleb Joseph",34,"TOR",3,97,410,"-0.1","-0.1",185,"-0.003",".027","-0.1","0.7",138,"0","0","0","0",59,"0.001","0.021",3,"0.014","0.308","0","0"
"102434","640459","Brian Navarreto",25,"MIA",2,70,304,"-0.1","-0.1",140,"-0.005",".033","-0.1","0.7",126,"0","0","0","0",47,"0.001","0.025",1,"-0.010","0.590","0","0"
"47155","460077","Drew Butera",36,"COL",25,504,1958,"-0.4","-0.1",894,"-0.002",".014","-0.3","1.8",624,"-0.001","0","0.1","0",256,"0","0.011",5,"0.003","0.221","0","0"
"103812","606988","Grayson Greiner",27,"DET",18,625,2451,"-0.5","-0.2",1076,"-0.001",".013","-0.2","1.9",823,"0","0","0","0",388,"0","0.009",7,"0.004","0.207","0","0.1"
"58373","543432","Ryan Lavarnway",32,"MIA",5,125,490,"-0.2","-0.2",206,"-0.007",".029","-0.2","0.8",186,"0","0","0","0",77,"0","0.024",2,"-0.030","0.415","0","0"
"60238","572863","Dustin Garneau",32,"HOU",17,496,1966,"-0.5","-0.3",915,"0",".014","0","1.8",732,"0.002","0","-0.3","0",273,"0","0.011",12,"0.005","0.163","0","0.1"
"108059","668800","Andrew Knizner",25,"STL",7,168,679,"-0.4","-0.3",321,"-0.008",".023","-0.3","1.0",209,"0","0","0","0",103,"0","0.013",2,"-0.015","0.391","0","0"
"104290","650619","Meibrys Viloria",23,"KC",15,348,1408,"0","-0.4",654,"-0.002",".016","-0.2","1.5",456,"0.002","0","-0.2","0",200,"0.001","0.010",4,"0.007","0.275","0","0.1"
"57712","446308","Matt Wieters",34,"STL",18,408,1742,"-0.6","-0.4",753,"-0.004",".014","-0.4","1.5",550,"0","0","0","0",229,"0","0.009",1,"-0.035","0.580","0","0.1"
"67016","592407","Bryan Holaday",32,"BAL",10,246,959,"-0.3","-0.4",451,"-0.007",".018","-0.4","1.1",289,"0","0","0","0",112,"-0.001","0.016",1,"0.027","0.510","0","0"
"45844","465041","Francisco Cervelli",34,"MIA",16,561,2102,"-0.1","-0.5",937,"-0.004",".013","-0.5","1.7",568,"0","0","0","0",235,"0","0.009",3,"-0.007","0.290","0","0"
"108145","665561","Rafael Marchan",21,"PHI",3,107,432,"-0.4","-0.5",197,"-0.003",".033","-0.1","0.9",165,"-0.001","0","0","0",60,"0.001","0.025",1,"0.025","0.528","-0.5","0"
"102864","642336","Francisco Mejía",24,"SD",16,433,1616,"-0.3","-0.6",695,"-0.006",".017","-0.5","1.6",477,"0.001","0","-0.1","0",187,"0","0.012",2,"-0.012","0.358","0","0"
"101989","621529","Joe Hudson",29,"SEA",9,241,970,"-0.8","-0.7",463,"-0.011",".019","-0.7","1.2",318,"0","0","0","0",134,"0.001","0.013",3,"-0.012","0.282","0","0.1"
"107982","669087","Sam Huff",22,"TEX",10,364,1459,"-0.6","-0.7",621,"-0.008",".018","-0.7","1.6",485,"0","0","0","0",190,"0","0.011",2,"-0.001","0.366","0","0"
"102701","641929","Joseph Odom",28,"SEA",18,529,2098,"-1.0","-0.7",970,"-0.007",".013","-1.0","1.8",614,"-0.001","0","0.2","0",214,"0.002","0.015",13,"0.006","0.150","0","0.1"
"68087","596142","Gary Sánchez",27,"NYY",41,1389,5546,"-1.3","-0.7",2290,"0",".009","0.1","2.9",1751,"0.001","0","-0.4","0",719,"0","0.006",14,"0","0.147","-0.5","0.1"
"101250","623168","Tyler Heineman",29,"SF",15,506,1999,"-1.1","-0.8",902,"-0.006",".013","-0.8","1.7",660,"0","0","0","0",255,"0","0.011",8,"-0.011","0.196","0","0"
"58899","488671","Alex Avila",33,"MIN",22,603,2454,"-0.6","-0.8",1071,"-0.005",".013","-0.8","1.9",715,"0","0","0","0",314,"0","0.009",9,"-0.018","0.191","0","0"
"111216","672386","Alejandro Kirk",21,"TOR",7,246,1001,"-0.9","-0.8",459,"-0.013",".020","-0.9","1.3",355,"0","0","0","0",160,"0","0.011",2,"-0.009","0.340","0","0.1"
"102593","641598","Mitch Garver",29,"MIN",22,699,2772,"-0.3","-0.9",1229,"-0.004",".011","-0.8","2.0",759,"0.001","0","-0.1","0",315,"0.001","0.010",13,"-0.014","0.167","0","0.1"
"49829","467092","Wilson Ramos",32,"NYM",41,1432,5757,"-1.8","-0.9",2526,"-0.002",".010","-0.6","3.4",1834,"0.001","0","-0.5","0",779,"0.001","0.008",23,"0.007","0.119","0.2","0.2"
"101630","624512","Reese McGuire",25,"TOR",18,446,1815,"-0.9","-0.9",773,"-0.005",".015","-0.6","1.6",570,"-0.001","0","0.1","0",276,"0","0.013",7,"-0.013","0.223","-0.5","0"
"70477","605421","Michael Perez",27,"TB",38,941,3701,"-0.4","-1.2",1482,"-0.005",".011","-1.1","2.3",1071,"0.001","0","-0.2","0",448,"0","0.009",13,"-0.002","0.163","0","0"
"57520","519222","Austin Romine",31,"DET",37,1354,5408,"-1.9","-1.3",2422,"-0.004",".010","-1.5","3.3",1634,"0","0","0.2","0",730,"0","0.007",19,"-0.005","0.139","0","0.1"
"60834","543228","Yan Gomes",32,"WSH",30,1158,4477,"-0.6","-1.3",1842,"-0.006",".012","-1.7","3.1",1428,"-0.001","0","0.3","0",555,"0","0.008",16,"0.006","0.146","0","0.2"
"68908","595284","Andrew Knapp",28,"PHI",29,806,3132,"-1.1","-1.3",1353,"-0.007",".012","-1.3","2.3",1021,"0","0","0","0",427,"-0.001","0.009",5,"-0.004","0.257","0","0"
"69944","607345","Kevan Smith",32,"TB",16,336,1272,"-1.3","-1.4",577,"-0.017",".017","-1.4","1.4",351,"0","0","0","0",131,"0","0.014",5,"-0.033","0.269","0","0"
"33829","455139","Robinson Chirinos",36,"NYM",25,858,3538,"-1.3","-1.5",1653,"-0.006",".010","-1.4","2.4",1255,"0","0","0","0",535,"0","0.008",10,"0.008","0.163","0","0.1"
"99903","572287","Mike Zunino",29,"TB",28,935,3613,"-0.7","-1.5",1488,"-0.004",".012","-0.9","2.5",1187,"0.002","0","-0.6","0",498,"0","0.008",11,"0","0.169","0","0.1"
"102110","620443","Luis Torrens",24,"SEA",24,750,2878,"-1.8","-1.7",1264,"-0.008",".013","-1.4","2.4",877,"0.002","0","-0.4","0",351,"0.001","0.011",14,"-0.001","0.139","0","0.1"
"48082","455117","Martín Maldonado",33,"HOU",47,1644,6449,"-2.9","-2.5",3052,"-0.006",".009","-2.8","3.7",2054,"-0.001","0","0.3","0",838,"-0.001","0.007",15,"-0.011","0.147","0","0"
"100316","608700","Kevin Plawecki",29,"BOS",20,763,2969,"-3.0","-2.7",1316,"-0.014",".012","-2.6","2.2",1046,"0.001","0","-0.2","0",424,"0.001","0.008",11,"-0.014","0.167","0.2","0.1"
"66017","547172","Tony Wolters",28,"COL",39,1257,4715,"-3.7","-3.0",2024,"-0.009",".010","-2.5","2.8",1463,"0.001","0","-0.5","0",595,"0","0.008",13,"0.014","0.163","0","0.1"
"108612","669257","Will Smith",25,"LAD",34,1124,4351,"-2.9","-3.2",1852,"-0.010",".010","-2.6","2.6",1243,"0.002","0","-0.6","0",529,"0","0.009",12,"0.008","0.162","0","0.1"
"49076","435559","Kurt Suzuki",36,"WSH",30,1115,4520,"-4.3","-3.6",1899,"-0.013",".011","-3.5","2.9",1491,"0","0","-0.1","0",626,"-0.001","0.008",20,"0.007","0.120","0","0.1"
"69314","600474","Pedro Severino",26,"BAL",35,1165,4698,"-4.1","-3.7",2128,"-0.010",".011","-3.1","3.2",1419,"0.002","0","-0.8","0",598,"0","0.007",8,"-0.001","0.196","0.2","0"
"68062","595751","Jorge Alfaro",27,"MIA",29,973,3746,"-4.1","-3.8",1600,"-0.016",".012","-3.6","2.8",1217,"0","0","0","0",535,"0","0.008",13,"0.006","0.149","-0.3","0.1"
"102743","642082","Chance Sisco",25,"BAL",26,835,3179,"-6.1","-5.9",1393,"-0.026",".013","-5.0","2.5",1071,"0.003","0","-0.9","0",453,"0.001","0.008",12,"-0.008","0.167","0","0.1"
