"bpid","mlbid","Name","Age","Team","G","PA","Pitches","FRAA","CDA","FrmCH","CSAA","+/-","FrmR","+/-","BlkCh","EPAA","+/-","BlkR","+/-","TrCH","TRAA","+/-","SrCH","SRAA","+/-","ThrR","+/-"
"31759","408045","Joe Mauer",28,"MIN",52,1784,6672,"-0.2","0.1",2950,"0.007",".009","3.0","3.9",1823,"0.005",".002","-2.9","0",818,"0","0.008",27,"-0.007","0.126","0","0.2"
"16842","236155","Robinson Cancel",35,"HOU",2,73,289,"0.1","0.1",113,"0.001",".035","0","0.5",113,"-0.002",".011","0.1","0",58,"0.001","0.026",2,"-0.004","0.363","0","0"
"48082","455117","Martín Maldonado",24,"MIL",3,9,33,"0.1","0.1",15,"0.016",".117","0","0.2",4,"-0.017",".075","0","0",1,"-0.001","0.130",,,,"0","0"
"46822","460003","Taylor Teagarden",27,"TEX",14,360,1350,"-0.2","0",641,"0.008",".016","0.7","1.5",430,"0.005",".004","-0.7","0",194,"0.002","0.016",9,"-0.015","0.207","0","0.1"
"37860","430603","Don Kelly",31,"DET",1,25,85,"0","0",26,"-0.003",".054","0","0.2",18,"-0.008",".029","0","0",11,"0","0.022",,,,"0","0"
"1448","407576","Mike Rivera",34,"MIL",1,51,175,"0.1","0",80,"-0.004",".046","0","0.5",53,"-0.005",".012","0.1","0",28,"-0.002","0.036",1,"0",,"0","0"
"32395","434633","John Baker",30,"MIA",1,12,46,"0","0",19,"-0.002",".103","0","0.3",9,"-0.002",".024","0","0",4,"0","0.077",,,,"0","0"
"46537","489232","Anthony Recker",27,"OAK",5,218,853,"0.1","0",370,"-0.002",".021","-0.1","1.1",324,"-0.001",".005","0.1","0",116,"-0.001","0.018",4,"0.011","0.300","0","0"
"57520","519222","Austin Romine",22,"NYY",8,214,858,"-0.1","0",385,"-0.002",".022","-0.1","1.2",271,"-0.001",".005","0.1","0",134,"-0.001","0.023",4,"-0.002","0.299","0","0"
"36019","430591","Hector Gimenez",28,"LAD",1,45,168,"-0.1","-0.1",79,"0.004",".052","0","0.6",72,"0.004",".011","-0.1","0",33,"-0.001","0.027",1,"0.003","0.525","0","0"
"57472","524968","Jesus Montero",21,"NYY",3,117,453,"-0.1","-0.1",222,"-0.004",".026","-0.1","0.8",183,"-0.001",".007","0.1","0",87,"0","0.026",3,"-0.004","0.338","0","0.1"
"37059","455725","Steve Holm",31,"MIN",6,198,729,"-0.3","-0.2",343,"-0.001",".024","0","1.2",222,"0.003",".006","-0.2","0",93,"0","0.026",4,"0.014","0.333","0","0.1"
"46802","444430","Wyatt Toregas",28,"PIT",2,43,137,"-0.3","-0.3",61,"-0.001",".046","0","0.4",36,"0.023",".017","-0.2","0",17,"0.003","0.071",2,"-0.003","0.431","0","0"
"57053","457574","Jordan Pacheco",25,"COL",2,44,136,"-0.3","-0.3",58,"-0.003",".047","0","0.4",44,"0.019",".012","-0.3","0",29,"-0.001","0.037",1,"0.009","0.532","0","0"
"1602","120691","Jorge Posada",39,"NYY",1,32,124,"-0.3","-0.3",50,"-0.010",".059","-0.1","0.4",39,"0.018",".022","-0.2","0",18,"0","0.045",1,"0.015","0.635","0","0"
"52441","446192","Adam Moore",27,"SEA",2,67,228,"-0.3","-0.3",121,"-0.025",".044","-0.4","0.7",80,"-0.005",".008","0.1","0",38,"0.001","0.041",2,"-0.018","0.367","0","0"
"38161","456124","Erik Kratz",31,"PHI",1,44,152,"-0.3","-0.3",70,"-0.007",".052","-0.1","0.5",33,"0.025",".014","-0.2","0",15,"-0.001","0.053",1,"-0.039","0.597","0","0"
"50900","501647","Wilin Rosario",22,"COL",14,533,2024,"-0.6","-0.5",905,"0.018",".015","2.3","2.0",587,"0.013",".005","-2.3","0",256,"0","0.012",5,"-0.033","0.297","-0.5","0.1"
"48685","444489","Manny Piña",24,"KC",4,147,561,"-0.6","-0.5",239,"0.001",".024","0","0.8",151,"0.012",".008","-0.5","0",70,"-0.001","0.024",1,"-0.008","0.595","0","0"
"31976","425769","Eliezer Alfonzo",32,"COL",19,694,2557,"-0.8","-0.6",1135,"0",".015","-0.1","2.4",747,"0",".004","0","0",323,"-0.002","0.012",12,"-0.008","0.157","-0.5","0"
"48304","431166","Matt Pagnozzi",28,"PIT",9,352,1285,"-0.7","-0.8",613,"-0.012",".018","-1.1","1.5",424,"-0.002",".004","0.3","0",206,"0","0.016",11,"-0.006","0.173","0","0.1"
"46714","457454","Jarrod Saltalamacchia",26,"BOS",101,3721,14299,"-2.9","-0.9",6583,"0.003",".007","2.8","6.2",4404,"0.003",".002","-3.9","0",1967,"0.001","0.006",76,"-0.002","0.075","0.2","0.3"
"56104","519023","Devin Mesoraco",23,"CIN",16,521,1954,"-1.0","-0.9",832,"-0.001",".016","-0.2","1.8",563,"0.005",".004","-0.8","0",248,"-0.001","0.013",7,"-0.024","0.220","0","0"
"58217","543148","Tim Federowicz",23,"LAD",7,169,657,"-0.9","-1.0",299,"-0.011",".026","-0.5","1.1",207,"0.001",".008","0","0",80,"0","0.022",3,"-0.001","0.331","-0.5","0"
"47495","444844","Jake Fox",28,"BAL",10,261,991,"-1.1","-1.0",385,"0",".023","0","1.3",267,"0.013",".005","-1.0","0",116,"0.001","0.017",4,"0.007","0.298","0","0.1"
"42393","435408","Omir Santos",30,"DET",10,243,923,"-1.2","-1.0",429,"-0.014",".022","-0.9","1.3",269,"0.002",".006","-0.2","0",122,"0.001","0.019",4,"0.010","0.280","0","0.1"
"56734","516949","Héctor Sánchez",21,"SF",11,285,1113,"-1.1","-1.1",536,"-0.008",".018","-0.6","1.4",403,"0.004",".005","-0.5","0",157,"0.002","0.020",9,"0.012","0.189","0","0.1"
"43032","430965","Chris Snyder",30,"PIT",33,1113,4037,"-0.6","-1.2",1871,"0.001",".011","0.2","2.8",1072,"0.004",".003","-1.3","0",445,"0.001","0.011",19,"-0.014","0.138","0","0.1"
"57","111072","Henry Blanco",39,"ARI",37,1199,4557,"-1.8","-1.2",2051,"-0.003",".011","-1.0","3.1",1341,"0.001",".003","-0.2","0",604,"-0.001","0.008",16,"-0.020","0.168","0","0"
"52461","456078","Welington Castillo",24,"CHC",4,159,561,"-1.5","-1.4",261,"-0.036",".027","-1.3","1.0",208,"0.001",".007","-0.1","0",102,"0.001","0.016",3,"-0.002","0.344","0","0"
"55765","488810","Tony Cruz",24,"STL",20,415,1643,"-1.4","-1.5",746,"-0.011",".018","-1.2","1.8",463,"0.002",".005","-0.3","0",190,"-0.001","0.015",4,"-0.006","0.305","0","0"
"45441","435459","George Kottaras",28,"MIL",36,1073,4062,"-1.5","-1.5",1833,"-0.009",".011","-2.4","2.9",1263,"-0.002",".003","0.8","0",569,"0.001","0.010",16,"-0.002","0.149","0","0.2"
"16616","408042","Gerald Laird",31,"STL",31,900,3418,"-1.5","-1.9",1601,"-0.008",".011","-1.7","2.5",1015,"0.001",".003","-0.2","0",470,"0","0.009",15,"0.011","0.158","0","0.1"
"31574","400154","Dane Sardinha",32,"PHI",15,448,1580,"-2.0","-2.1",687,"-0.013",".017","-1.2","1.7",417,"0.007",".005","-0.9","0",203,"0.001","0.015",7,"0.002","0.214","0","0.1"
"40216","425900","Dioner Navarro",27,"LAD",54,1768,6952,"-2.2","-2.3",3029,"-0.006",".010","-2.5","4.1",2013,"0.002",".002","-1.0","0",880,"0.004","0.010",44,"-0.018","0.095","1.3","0.3"
"45467","445169","Landon Powell",29,"OAK",33,1130,4365,"-2.6","-2.3",1945,"-0.009",".011","-2.3","3.1",1271,"0",".003","0","0",585,"-0.003","0.010",19,"-0.009","0.139","0","0"
"1077","408036","Josh Bard",33,"SEA",25,849,3188,"-2.9","-2.4",1463,"-0.012",".013","-2.5","2.6",872,"0",".003","0.1","0",372,"0.001","0.012",15,"-0.011","0.156","0","0.1"
"33829","455139","Robinson Chirinos",27,"TB",19,563,2184,"-2.5","-2.4",1019,"-0.021",".015","-3.0","2.2",649,"-0.003",".004","0.6","0",280,"0.002","0.014",20,"0.005","0.124","0","0.1"
"31606","435063","Mike Napoli",29,"TEX",61,2052,8098,"-2.1","-2.5",3747,"-0.005",".010","-2.7","5.2",2117,"0",".002","0","0",903,"-0.001","0.007",23,"0.005","0.124","0.2","0.1"
"57291","446208","Luis Martinez",26,"SD",19,627,2436,"-2.9","-2.8",1061,"-0.024",".015","-3.6","2.2",669,"-0.004",".003","0.8","0",256,"0","0.014",11,"-0.002","0.181","0","0"
"1105","400121","Victor Martinez",32,"DET",26,974,3699,"-3.3","-2.9",1710,"-0.010",".012","-2.5","2.9",1061,"0.001",".003","-0.4","0",494,"0.003","0.011",28,"-0.008","0.116","0","0.2"
"47966","452232","Jason Jaramillo",28,"PIT",14,320,1205,"-3.1","-2.9",555,"-0.031",".020","-2.4","1.5",418,"0.006",".005","-0.7","0",174,"0","0.017",6,"-0.008","0.228","0.2","0.1"
"33192","451259","Dusty Brown",29,"PIT",10,341,1269,"-3.1","-3.1",565,"-0.028",".019","-2.2","1.5",359,"0.010",".005","-1.1","0",154,"-0.001","0.018",6,"-0.002","0.225","0.2","0"
"50255","502374","Michael McKenry",26,"PIT",58,2118,7843,"-3.9","-3.4",3496,"-0.011",".008","-5.5","3.8",2326,"-0.003",".002","1.8","0",1006,"0.001","0.008",45,"0.010","0.097","0.2","0.3"
"280","150148","Rod Barajas",35,"LAD",88,3085,11867,"-4.4","-4.7",5041,"-0.011",".008","-7.6","5.6",3546,"-0.003",".002","2.8","0",1444,"0","0.006",58,"0.008","0.081","0","0.1"
"47564","454560","A.J. Ellis",30,"LAD",29,930,3584,"-5.3","-5.1",1668,"-0.020",".011","-4.6","2.5",976,"0.002",".003","-0.7","0",435,"-0.001","0.011",11,"0.003","0.166","0.2","0.1"
"47155","460077","Drew Butera",27,"MIN",93,2954,11196,"-5.2","-5.7",5129,"-0.005",".008","-3.9","5.5",3332,"0.001",".002","-1.2","0",1532,"-0.001","0.006",52,"-0.011","0.088","-0.6","0"
"936","150421","Ramon Hernandez",35,"CIN",82,2832,10919,"-5.3","-6.3",4982,"-0.008",".007","-5.6","5.2",3209,"0.001",".002","-0.6","0",1442,"-0.001","0.006",45,"-0.016","0.101","0","0"
"52678","450317","J.P. Arencibia",25,"TOR",122,4589,17420,"-5.1","-6.4",8041,"-0.002",".006","-2.0","7.2",5115,"0.003",".002","-3.8","0",2253,"0","0.005",86,"0.002","0.066","-0.6","0.4"
"49076","435559","Kurt Suzuki",27,"OAK",129,4811,18724,"-8.1","-6.4",8692,"-0.005",".006","-6.7","7.8",5525,"0",".001","0.5","0",2404,"-0.001","0.005",90,"-0.004","0.070","-0.3","0"
"47903","453531","Rob Johnson",28,"SD",63,1987,7690,"-4.8","-7.4",3500,"-0.013",".009","-6.4","4.4",2270,"0.002",".002","-1.6","0",1008,"0","0.008",45,"0.001","0.092","0.6","0.3"
"57335","521692","Salvador Perez",21,"KC",39,1461,5773,"-8.3","-7.9",2684,"-0.019",".010","-7.1","3.9",1827,"0.002",".003","-0.9","0",784,"0","0.008",27,"0.003","0.105","0.1","0.1"
"47723","451109","Brett Hayes",27,"MIA",50,1325,5098,"-7.7","-8.6",2121,"-0.025",".010","-7.5","3.0",1427,"0.003",".003","-1.3","0",677,"-0.002","0.009",17,"-0.002","0.144","0.2","0"
"1351","123660","Jason Varitek",39,"BOS",68,2408,9420,"-8.3","-8.7",4312,"-0.014",".009","-8.6","5.3",2821,"0",".002","-0.3","0",1184,"0.004","0.008",71,"0.021","0.069","0.2","0.3"
"46195","444379","John Jaso",27,"TB",82,2496,9578,"-10.0","-9.1",4402,"-0.014",".009","-8.6","5.4",2739,"0.001",".002","-0.6","0",1193,"0.001","0.006",39,"0.018","0.094","0.1","0.3"
"31446","425542","Koyie Hill",32,"CHC",45,1549,6186,"-10.4","-9.5",2870,"-0.020",".009","-8.0","3.8",2077,"0.001",".002","-0.5","0",899,"-0.001","0.008",20,"0.005","0.142","-1.0","0.1"
"40851","425661","Ronny Paulino",30,"NYM",68,2250,8330,"-10.4","-10.8",3765,"-0.019",".008","-10.1","4.1",2457,"0",".002","-0.3","0",1107,"0","0.007",42,"0.014","0.092","-0.5","0.3"
"46384","453974","Lou Marson",25,"CLE",78,2872,10853,"-11.6","-11.6",4994,"-0.020",".007","-14.1","5.0",3152,"-0.003",".002","2.5","0",1411,"0","0.007",55,"-0.031","0.092","-0.1","0.3"
"47690","460026","Nick Hundley",27,"SD",76,2726,10804,"-13.2","-13.0",4997,"-0.021",".008","-14.8","5.4",3016,"-0.001",".002","1.2","0",1317,"0.003","0.007",68,"-0.023","0.085","0.5","0.3"
"42127","434563","Carlos Ruiz",32,"PHI",128,4327,16326,"-13.1","-13.8",7345,"-0.017",".006","-17.0","6.7",4630,"-0.002",".002","3.5","0",1990,"0","0.006",73,"0.008","0.074","-0.3","0.4"
"31547","425491","Ryan Doumit",30,"PIT",60,2043,7532,"-14.4","-14.5",3268,"-0.031",".009","-14.0","4.0",2262,"0.001",".002","-0.5","0",1034,"0.002","0.007",39,"0.006","0.099","0.1","0.2"
"46150","455104","Chris Iannetta",28,"COL",105,4033,15268,"-15.6","-15.5",6797,"-0.015",".007","-14.5","6.8",4316,"0.001",".002","-1.6","0",1925,"0.002","0.006",74,"-0.009","0.082","0.5","0.3"
"43901","276354","Matt Treanor",35,"TEX",72,2446,9424,"-16.8","-15.6",4325,"-0.025",".009","-15.1","5.3",2814,"0.001",".002","-0.6","0",1263,"0.001","0.007",44,"-0.005","0.094","0","0.3"
"31321","407833","John Buck",30,"MIA",135,4863,18428,"-21.9","-19.8",8348,"-0.018",".006","-20.6","7.5",5233,"0",".001","0.3","0",2333,"0","0.005",78,"0.011","0.073","0.4","0.4"
"1549","400018","Miguel Olivo",32,"SEA",127,4445,16710,"-21.7","-23.2",7509,"-0.015",".007","-15.5","7.6",4569,"0.005",".002","-6.9","0",2061,"0.002","0.006",83,"0.005","0.071","-0.9","0.4"
"48929","467793","Carlos Santana",25,"CLE",95,3363,12722,"-27.9","-25.9",5838,"-0.030",".007","-24.8","5.7",3579,"0.001",".002","-0.9","0",1742,"-0.001","0.005",49,"0.015","0.091","-0.3","0.1"
