"bpid","mlbid","Name","Age","Team","G","PA","Pitches","FRAA","CDA","FrmCH","CSAA","+/-","FrmR","+/-","BlkCh","EPAA","+/-","BlkR","+/-","TrCH","TRAA","+/-","SrCH","SRAA","+/-","ThrR","+/-"
"45447","431145","Russell Martin",34,"TOR",83,2935,11463,"5.2","5.5",5153,"0.008",".007","5.6","5.1",3359,"0",".002","-0.2","0",1485,"0","0.006",48,"-0.006","0.087","0.2","0.3"
"99903","572287","Mike Zunino",26,"SEA",120,4209,16389,"4.8","5.5",7271,"0.008",".006","8.2","6.4",4468,"0.002",".002","-3.1","0",1848,"0.002","0.005",53,"0.003","0.082","0.3","0.3"
"47575","460269","Chris Gimenez",34,"MIN",59,2097,8235,"4.5","5.4",3835,"0.010",".007","5.2","3.9",2399,"0",".002","0.2","0",1037,"0","0.006",28,"-0.001","0.112","0","0.2"
"55951","506702","Sandy León",28,"BOS",84,2880,11534,"4.2","5.4",5156,"0.008",".007","6.0","5.3",3302,"0",".002","0.4","0",1317,"-0.001","0.006",30,"-0.024","0.110","-1.0","0"
"46150","455104","Chris Iannetta",34,"ARI",78,2710,10747,"4.4","5.0",4888,"0.009",".007","5.9","4.8",3196,"0.001",".002","-1.1","0",1240,"-0.001","0.005",22,"-0.015","0.123","0.2","0"
"51184","491696","Jesús Sucre",29,"TB",61,1981,7898,"3.7","5.0",3528,"0.007",".008","3.5","4.1",2242,"-0.001",".002","0.9","0",926,"-0.001","0.006",19,"0.004","0.133","0.6","0.1"
"31602","425772","Jeff Mathis",34,"ARI",58,1968,7816,"5.2","4.7",3436,"0.011",".009","5.4","4.3",2277,"0.001",".003","-0.7","0",861,"-0.001","0.007",20,"-0.003","0.143","0","0"
"51220","492802","Juan Graterol",28,"LAA",47,1032,4061,"4.2","4.3",1777,"0.008",".010","2.0","2.4",1190,"-0.007",".003","2.3","0",525,"0.001","0.010",17,"-0.007","0.144","0","0.2"
"100036","571912","Luke Maile",26,"TOR",46,1408,5566,"3.0","3.4",2378,"0.009",".009","3.1","3.0",1542,"-0.002",".003","0.8","0",632,"0.001","0.009",21,"-0.012","0.130","-0.5","0.2"
"39835","471083","Miguel Montero",33,"TOR",56,1799,7068,"3.9","3.1",3142,"0.004",".008","2.0","3.5",2095,"-0.002",".002","1.0","0",886,"0.003","0.008",44,"0.021","0.090","0.1","0.2"
"47910","446653","Jose Lobaton",32,"WSH",50,1611,6644,"3.4","2.7",3083,"0.005",".009","2.1","3.7",1976,"-0.002",".002","1.0","0",862,"0.002","0.008",27,"0.014","0.111","-0.4","0.2"
"45449","435263","Brian McCann",33,"HOU",95,3499,13812,"1.8","2.6",6228,"0.003",".007","3.0","5.8",4381,"0",".002","-0.4","0",1780,"-0.001","0.005",42,"0.021","0.092","0","0.1"
"60834","543228","Yan Gomes",29,"CLE",103,3458,13502,"2.3","2.5",5970,"0.002",".008","1.9","6.6",3743,"0",".002","0.5","0",1515,"-0.001","0.006",37,"-0.027","0.105","0.1","0"
"70619","608348","Carson Kelly",22,"STL",31,683,2598,"2.4","2.4",1156,"0.013",".014","2.0","2.2",719,"-0.002",".004","0.4","0",258,"0","0.013",9,"-0.011","0.191","0","0.1"
"43258","455755","Chris Stewart",35,"PIT",48,1519,5949,"2.3","2.0",2637,"0.004",".009","1.4","3.4",1776,"-0.001",".002","0.6","0",789,"0","0.008",20,"-0.001","0.134","0","0"
"45844","465041","Francisco Cervelli",31,"PIT",78,2778,10508,"2.4","1.9",4709,"0.002",".008","1.3","5.4",2999,"-0.001",".002","0.5","0",1314,"0.001","0.006",30,"0.020","0.103","0.2","0.2"
"48685","444489","Manny Piña",30,"MIL",102,3246,12915,"2.1","1.8",5861,"0.001",".007","0.7","5.6",3809,"-0.001",".002","0.7","0",1642,"-0.001","0.006",45,"-0.029","0.095","0.4","0"
"69886","607257","Raffy Lopez",29,"TOR",24,690,2742,"1.2","1.2",1295,"-0.001",".012","-0.2","2.1",874,"-0.006",".004","1.3","0",374,"0.001","0.011",11,"0.013","0.169","0","0.1"
"59431","545358","Max Stassi",26,"HOU",11,265,1037,"0.7","0.8",467,"0.006",".018","0.4","1.2",322,"-0.004",".006","0.4","0",101,"0","0.018",2,"0.018","0.398","0","0.1"
"57969","543309","Kyle Higashioka",27,"NYY",8,205,834,"0.7","0.7",405,"0.014",".020","0.8","1.2",305,"0.001",".006","-0.1","0",105,"0","0.016",2,"-0.006","0.410","0","0"
"100653","621512","Tomás Nido",23,"NYM",3,94,382,"0.5","0.6",166,"0.012",".031","0.3","0.7",155,"-0.007",".007","0.3","0",32,"0.001","0.026",1,"-0.020","0.600","0","0"
"66535","571679","David Freitas",28,"ATL",6,171,672,"0.5","0.5",329,"0.010",".022","0.5","1.0",192,"-0.001",".006","0","0",77,"0.001","0.023",2,"-0.022","0.389","0","0.1"
"57096","506747","Francisco Peña",27,"BAL",5,116,471,"0.4","0.5",216,"0.004",".027","0.1","0.8",171,"-0.007",".011","0.3","0",80,"-0.001","0.019",2,"0.005","0.362","0","0"
"71213","607732","Jacob Stallings",27,"PIT",5,158,639,"0.4","0.4",303,"0.005",".025","0.2","1.1",216,"-0.003",".007","0.2","0",55,"0.002","0.023",4,"-0.003","0.294","0","0"
"70307","543308","John Hicks",27,"DET",18,504,2095,"0.4","0.4",943,"0.003",".014","0.4","1.8",621,"0",".004","-0.1","0",280,"0","0.010",5,"0.006","0.265","0","0.1"
"65953","542963","Rob Brantly",27,"CWS",6,187,689,"0.3","0.3",321,"-0.003",".024","-0.1","1.1",224,"-0.007",".007","0.5","0",80,"0","0.023",4,"-0.017","0.283","0","0.1"
"69314","600474","Pedro Severino",23,"WSH",10,235,943,"0.2","0.3",407,"0.012",".021","0.7","1.2",280,"0.005",".005","-0.4","0",118,"0","0.019",3,"-0.019","0.321","0","0"
"70673","608596","Tom Murphy",26,"COL",8,254,1040,"0.3","0.2",473,"-0.005",".019","-0.3","1.3",354,"-0.006",".006","0.6","0",146,"-0.001","0.013",3,"0.001","0.340","0","0"
"60633","571974","John Ryan Murphy",26,"ARI",5,65,251,"0.2","0.2",99,"0.008",".037","0.1","0.5",90,"-0.005",".017","0.1","0",22,"0","0.028",,,,"0","0"
"68982","595453","Chad Wallach",25,"CIN",3,87,346,"0.2","0.2",144,"-0.002",".032","0","0.6",77,"-0.010",".011","0.2","0",27,"-0.001","0.040",1,"-0.008","0.537","0","0"
"70378","592200","Curt Casali",28,"TB",8,114,492,"0.2","0.1",188,"0.009",".030","0.2","0.8",184,"0.002",".010","-0.1","0",50,"0.001","0.019",2,"-0.018","0.410","0","0"
"70394","595956","Cam Gallagher",24,"KC",13,267,1032,"0","0.1",447,"-0.002",".019","-0.1","1.2",247,"-0.004",".007","0.2","0",120,"0.001","0.018",7,"-0.003","0.217","0","0.1"
"70302","543089","Taylor Davis",27,"CHC",1,17,73,"0.1","0.1",32,"0.013",".067","0.1","0.3",31,"-0.009",".019","0.1","0",12,"0.001","0.102",2,"-0.002","0.415","0","0"
"70466","605357","Mike Marjama",27,"SEA",5,85,333,"0.1","0.1",156,"-0.004",".033","-0.1","0.7",122,"-0.006",".010","0.2","0",31,"0.001","0.025",1,"-0.010",,"0","0"
"102064","605170","Victor Caratini",23,"CHC",12,304,1191,"0","0.1",547,"-0.005",".018","-0.4","1.4",322,"-0.006",".006","0.5","0",120,"0","0.016",2,"0.015","0.361","0","0.1"
"38161","456124","Erik Kratz",37,"NYY",2,12,63,"0.1","0.1",27,"0.011",".073","0","0.3",21,"-0.012",".019","0.1","0",9,"0","0.022",,,,"0","0"
"58217","543148","Tim Federowicz",29,"SF",6,73,298,"0.2","0.1",139,"-0.003",".028","-0.1","0.5",102,"-0.006",".009","0.2","0",47,"0.001","0.015",1,"-0.017","0.563","0","0"
"103751","656941","Kyle Schwarber",24,"CHC",4,28,108,"0.1","0.1",61,"0.011",".046","0.1","0.4",,,".020",,"0",15,"-0.001","0.036",,,,"0","0"
"100171","571657","Kyle Farmer",26,"LAD",3,28,121,"0","0",40,"-0.006",".056","0","0.3",37,"-0.006",".015","0.1","0",1,"0.002","0.077",,,,"0","0"
"54877","461865","Andrew Romine",31,"DET",1,4,13,"0","0",5,"0.003",".135","0","0.1",,,".032",,"0",2,"-0.002","0.189",,,,"0","0"
"65828","502570","Rocky Gale",29,"SD",3,100,384,"0","0",169,"0.005",".032","0.1","0.8",102,"0.004",".010","-0.1","0",30,"0.004","0.039",5,"0.004","0.257","0","0.1"
"51653","500871","Eduardo Escobar",28,"MIN",1,3,9,"0","0",4,"-0.004",".173","0","0.1",,,,,,,,,,,,"0","0"
"102864","642336","Francisco Mejía",21,"CLE",3,15,40,"0","0",16,"-0.010",".090","0","0.2",8,"-0.008",".064","0","-0.1",1,"-0.002","0.361",,,,"0","0"
"59818","542513","Tomás Telis",26,"MIA",6,74,332,"-0.1","-0.1",150,"-0.009",".033","-0.2","0.7",98,"-0.005",".007","0.1","0",58,"0.001","0.025",3,"0.008","0.310","0","0.1"
"56298","518700","Eric Fryer",31,"STL",26,666,2589,"-0.1","-0.1",1231,"-0.002",".012","-0.3","2.1",653,"-0.001",".004","0.2","0",270,"0","0.011",7,"-0.006","0.212","0","0"
"58320","543362","A.J. Jimenez",27,"TEX",5,79,299,"-0.1","-0.1",141,"-0.010",".035","-0.2","0.7",66,"-0.005",".010","0.1","0",22,"-0.001","0.030",,,,"0","0"
"60640","572000","Mike Ohlman",26,"TOR",6,170,610,"0","-0.1",257,"-0.015",".023","-0.5","0.8",197,"-0.008",".007","0.4","0",83,"0","0.017",1,"-0.025","0.532","0","0"
"41774","425784","René Rivera",33,"CHC",71,2383,9557,"0.5","-0.2",4431,"0.004",".008","2.4","5.0",2957,"0.003",".002","-2.7","0",1204,"-0.001","0.006",30,"-0.027","0.111","0.2","0"
"59074","542208","Carlos Pèrez",26,"LAA",10,209,814,"-0.3","-0.2",348,"0.001",".023","0.1","1.1",265,"0.004",".007","-0.3","0",114,"0.002","0.019",4,"0.008","0.299","0","0.1"
"46537","489232","Anthony Recker",33,"ATL",4,69,273,"-0.3","-0.3",87,"-0.006",".036","-0.1","0.4",57,"0.011",".013","-0.2","0",32,"0.002","0.031",1,"-0.007","0.549","0","0"
"69306","600466","Raudy Read",23,"WSH",3,51,213,"-0.3","-0.3",97,"-0.011",".040","-0.1","0.5",81,"0.005",".010","-0.1","0",25,"0.002","0.037",1,"-0.031","0.566","0","0"
"49364","488912","Tuffy Gosewisch",33,"SEA",10,322,1246,"-0.4","-0.3",584,"-0.004",".018","-0.3","1.4",332,"0",".005","0","0",134,"0","0.018",3,"0.011","0.335","0","0.1"
"70407","596119","Blake Swihart",25,"BOS",4,45,187,"-0.4","-0.4",77,"0.006",".039","0.1","0.4",50,"0.033",".017","-0.5","0",21,"-0.001","0.049",1,"-0.006","0.623","0","0"
"102743","642082","Chance Sisco",22,"BAL",10,170,655,"-0.3","-0.4",281,"-0.005",".023","-0.2","0.9",180,"0.004",".007","-0.2","0",77,"0.001","0.022",2,"-0.003","0.407","0","0.1"
"70779","572180","Andrew Susac",27,"MIL",2,62,267,"-0.4","-0.4",133,"-0.012",".036","-0.2","0.7",77,"0.009",".010","-0.2","0",44,"0","0.020",,,,"0","0"
"49829","467092","Wilson Ramos",29,"TB",62,2075,8305,"-0.3","-0.6",3677,"0.006",".008","3.1","4.2",2410,"0.006",".002","-3.9","0",1026,"0","0.007",27,"0.002","0.116","0.2","0.2"
"102593","641598","Mitch Garver",26,"MIN",13,225,838,"-0.7","-0.6",366,"-0.011",".024","-0.5","1.3",237,"0.001",".006","-0.1","0",89,"0","0.018",2,"0.004","0.379","0","0"
"58373","543432","Ryan Lavarnway",29,"OAK",5,147,584,"-0.7","-0.6",273,"-0.003",".024","-0.1","0.9",192,"0.009",".008","-0.5","0",89,"0","0.019",2,"-0.029","0.405","0","0"
"68087","596142","Gary Sánchez",24,"NYY",104,3661,14514,"-1.5","-0.8",6317,"0.004",".007","3.4","6.1",4323,"0.003",".002","-3.1","0",1743,"-0.001","0.005",40,"-0.034","0.103","-1.1","0"
"46714","457454","Jarrod Saltalamacchia",32,"TOR",7,232,883,"-0.9","-0.8",413,"-0.010",".022","-0.6","1.3",321,"0.003",".006","-0.3","0",115,"0.002","0.019",9,"0.011","0.191","0","0.1"
"60649","572033","Josh Phegley",29,"OAK",56,1699,6727,"-1.2","-0.9",3089,"0",".009","0.2","3.7",2124,"0.002",".003","-1.0","0",870,"-0.002","0.007",27,"-0.018","0.112","0","0"
"49076","435559","Kurt Suzuki",33,"ATL",77,2802,10707,"0.8","-1.1",4954,"-0.004",".007","-2.5","5.1",3241,"-0.002",".002","1.4","0",1406,"0","0.006",39,"0.001","0.095","0","0.1"
"57013","519083","Derek Norris",28,"TB",53,1929,7664,"-2.0","-1.2",3447,"0.001",".009","0.4","4.1",2327,"0.003",".002","-1.7","0",971,"0.001","0.006",30,"0.007","0.107","0","0.2"
"100316","608700","Kevin Plawecki",26,"NYM",29,992,3886,"-1.1","-1.3",1774,"-0.008",".011","-2.0","2.8",1252,"-0.002",".003","0.7","0",543,"0","0.009",16,"0.009","0.139","0","0.2"
"67758","594828","Evan Gattis",30,"HOU",49,1741,7103,"-2.4","-1.6",3149,"-0.002",".009","-0.9","4.0",2124,"0.001",".003","-0.7","0",822,"0.002","0.007",30,"0.020","0.101","0.1","0.2"
"100767","622194","Bruce Maxwell",26,"OAK",74,2403,9404,"-3.8","-1.7",4302,"0",".008","0.2","4.6",2629,"0.003",".002","-2.0","0",1047,"0.001","0.007",42,"-0.006","0.095","0","0.2"
"102771","642156","Stuart Turner",25,"CIN",28,786,3194,"-1.7","-1.9",1480,"-0.007",".012","-1.5","2.5",974,"0.002",".003","-0.6","0",411,"0.001","0.010",9,"0.012","0.187","0.2","0.1"
"43102","434567","Geovany Soto",34,"CWS",13,450,1732,"-2.0","-2.0",755,"-0.018",".019","-1.9","2.0",491,"0.001",".005","-0.2","0",234,"0.001","0.014",8,"0.001","0.198","0","0.1"
"60238","572863","Dustin Garneau",29,"OAK",40,1248,4912,"-2.1","-2.1",2346,"-0.002",".009","-0.7","3.1",1395,"0.004",".003","-1.6","0",590,"-0.001","0.007",9,"-0.009","0.197","0.2","0"
"47690","460026","Nick Hundley",33,"SF",82,2653,10195,"-2.3","-2.3",4803,"-0.003",".008","-2.3","5.3",3082,"0",".002","0","0",1362,"0.001","0.006",34,"-0.025","0.109","0","0.2"
"59592","571466","Tucker Barnhart",26,"CIN",110,4032,15843,"0.2","-2.3",7304,"-0.005",".007","-5.4","7.0",4807,"-0.002",".002","2.7","0",2002,"-0.002","0.005",45,"-0.058","0.096","0.4","0"
"66017","547172","Tony Wolters",25,"COL",77,2533,9812,"-1.6","-2.3",4342,"-0.002",".008","-1.4","5.0",2805,"0.001",".002","-0.6","0",1134,"-0.001","0.005",21,"-0.007","0.125","-0.3","0"
"47155","460077","Drew Butera",33,"KC",74,1925,7429,"-3.3","-2.3",3413,"-0.008",".009","-3.9","4.2",2336,"-0.003",".002","2.0","0",947,"0","0.006",24,"-0.007","0.126","-0.5","0"
"67016","592407","Bryan Holaday",29,"DET",11,268,1092,"-2.5","-2.4",501,"-0.014",".021","-1.0","1.5",316,"0.016",".006","-1.4","0",127,"0","0.015",1,"0.005","0.611","0","0"
"56104","519023","Devin Mesoraco",29,"CIN",40,1381,5321,"-1.6","-2.8",2467,"-0.013",".010","-4.5","3.5",1422,"-0.004",".002","1.6","0",652,"0.002","0.008",24,"0.005","0.116","0","0.2"
"67064","592592","Brett Nicholas",28,"TEX",19,626,2366,"-3.0","-2.9",1086,"-0.019",".014","-2.9","2.1",658,"0",".004","0.1","0",245,"0.002","0.014",9,"0.012","0.189","0","0.1"
"66057","553869","Elias Díaz",26,"PIT",55,1753,6934,"-1.3","-2.9",3218,"-0.003",".009","-1.5","4.0",2173,"0.001",".002","-0.7","0",905,"-0.002","0.007",18,"-0.023","0.147","-0.8","0"
"60002","543302","Chris Herrmann",29,"ARI",45,1329,5419,"-3.3","-3.0",2518,"-0.008",".009","-2.7","3.0",1585,"0.001",".003","-0.3","0",628,"0.001","0.008",27,"-0.004","0.120","0","0.2"
"69158","542908","Jett Bandy",27,"MIL",50,1739,7044,"-3.3","-3.0",3148,"-0.005",".008","-2.4","3.7",2042,"0.001",".003","-0.8","0",863,"0.001","0.007",27,"0.015","0.117","0.2","0.2"
"68062","595751","Jorge Alfaro",24,"PHI",28,1053,4113,"-3.2","-3.2",1957,"-0.012",".011","-3.4","3.0",1241,"0",".003","0.2","0",522,"-0.001","0.009",10,"0.001","0.182","0","0.1"
"47564","454560","A.J. Ellis",36,"MIA",39,1439,5556,"-3.6","-3.5",2464,"-0.010",".010","-3.5","3.6",1563,"0",".002","0","0",711,"-0.002","0.007",8,"-0.001","0.202","0","0"
"66719","575929","Willson Contreras",25,"CHC",108,3455,14183,"-0.5","-3.8",6548,"-0.006",".008","-5.2","7.2",4196,"0",".002","0.6","0",1746,"0.003","0.006",65,"0.003","0.076","0.9","0.4"
"57712","446308","Matt Wieters",31,"WSH",118,4171,16677,"-3.5","-4.1",7554,"-0.005",".006","-5.3","6.3",4596,"-0.001",".001","1.5","0",2109,"0.001","0.005",57,"-0.010","0.089","-0.2","0.3"
"68908","595284","Andrew Knapp",25,"PHI",53,1937,7721,"-5.3","-4.4",3573,"-0.005",".007","-2.8","3.7",2204,"0.003",".002","-1.6","0",931,"0.001","0.008",33,"0.004","0.103","0","0.2"
"56734","516949","Héctor Sánchez",27,"SD",25,707,2792,"-5.1","-4.7",1271,"-0.014",".012","-2.5","2.2",783,"0.010",".004","-2.1","0",347,"0.001","0.012",9,"0.011","0.194","0","0.1"
"55701","518542","Juan Centeno",27,"HOU",22,606,2461,"-4.7","-4.8",1142,"-0.025",".014","-3.9","2.3",787,"0.004",".004","-0.9","0",312,"-0.001","0.011",10,"0.005","0.179","0","0.1"
"69944","607345","Kevan Smith",29,"CWS",79,2708,10960,"-6.6","-5.0",5171,"-0.005",".007","-3.5","5.1",3201,"0.002",".002","-1.6","0",1328,"0.003","0.006",44,"0.033","0.084","0.2","0.3"
"57335","521692","Salvador Perez",27,"KC",115,4026,15815,"-6.9","-5.8",7282,"-0.007",".006","-7.5","6.5",4652,"-0.001",".001","1.5","0",2052,"0.001","0.005",55,"-0.011","0.085","0.2","0.3"
"102110","620443","Luis Torrens",21,"SD",51,1358,5324,"-7.2","-6.7",2434,"-0.013",".009","-4.5","3.0",1596,"0.006",".003","-2.5","0",710,"-0.001","0.006",12,"0.004","0.163","0.2","0.1"
"58899","488671","Alex Avila",30,"CHC",78,2636,10358,"-7.5","-7.1",4771,"-0.012",".007","-7.7","4.9",3105,"-0.001",".002","0.5","0",1373,"-0.001","0.005",31,"-0.003","0.105","0.2","0"
"66068","553882","Omar Narváez",25,"CWS",83,2855,11537,"-9.0","-7.2",5489,"-0.006",".007","-4.8","5.6",3546,"0.001",".002","-1.5","0",1581,"0.002","0.006",49,"-0.009","0.084","-0.9","0.3"
"36585","452672","Ryan Hanigan",36,"COL",30,1115,4394,"-8.4","-8.1",2050,"-0.033",".011","-9.3","3.1",1456,"-0.003",".003","1.2","0",578,"0","0.007",9,"0","0.199","0","0.1"
"42127","434563","Carlos Ruiz",38,"SEA",47,1516,5892,"-8.8","-8.5",2670,"-0.024",".010","-8.9","3.7",1685,"0",".003","0.2","0",765,"0","0.007",21,"-0.008","0.130","0.2","0"
"65906","519237","Cameron Rupp",28,"PHI",88,3245,12507,"-8.6","-10.3",5659,"-0.012",".008","-9.2","6.1",3704,"0",".002","-0.2","0",1580,"-0.002","0.006",39,"0.011","0.097","-1.0","0.1"
"57191","518960","Jonathan Lucroy",31,"COL",110,4079,15766,"-16.5","-17.2",7201,"-0.014",".006","-14.2","6.5",4631,"0.002",".002","-3.0","0",1954,"0","0.004",50,"-0.014","0.092","0","0"
"70317","543510","James McCann",27,"DET",103,3774,14816,"-24.5","-21.7",6781,"-0.019",".007","-18.3","6.4",4512,"0.003",".001","-3.4","0",1964,"0.001","0.005",55,"0.005","0.082","0.1","0.3"
