"bpid","mlbid","Name","Age","Team","G","PA","Pitches","FRAA","CDA","FrmCH","CSAA","+/-","FrmR","+/-","BlkCh","EPAA","+/-","BlkR","+/-","TrCH","TRAA","+/-","SrCH","SRAA","+/-","ThrR","+/-"
"49220","435064","Bobby Wilson",35,"MIN",47,1663,6657,"5.5","5.3",2900,"0.011",".008","4.6","3.3",1967,"-0.001",".003","0.7","0",811,"-0.002","0.007",17,"0.001","0.140","0","0.1"
"58767","543877","Christian Vázquez",27,"BOS",75,2572,10488,"4.6","5.1",4783,"0.007",".007","5.0","4.6",3117,"0",".002","0.1","0",1399,"-0.002","0.005",25,"-0.001","0.118","0","0"
"46150","455104","Chris Iannetta",35,"COL",99,3209,12564,"3.0","4.4",5816,"0.005",".006","4.1","5.2",3656,"0",".002","0.3","0",1567,"0","0.005",37,"0.007","0.098","0","0.1"
"58548","457763","Buster Posey",31,"SF",88,3185,12351,"3.6","4.2",5792,"0.004",".006","3.5","5.3",3555,"-0.001",".002","0.7","0",1510,"0.001","0.005",41,"-0.002","0.090","0.1","0.2"
"48082","455117","Martín Maldonado",31,"HOU",117,4060,16175,"2.1","3.7",7312,"0.004",".006","4.6","5.7",4851,"0.001",".002","-1.1","0",1910,"-0.002","0.004",27,"-0.005","0.112","0.2","0"
"57969","543309","Kyle Higashioka",28,"NYY",27,832,3438,"3.9","3.7",1456,"0.014",".010","2.9","2.0",1125,"-0.003",".003","0.8","0",460,"-0.001","0.010",10,"-0.005","0.185","0","0"
"45447","431145","Russell Martin",35,"TOR",71,2657,10635,"2.9","3.5",4850,"0.003",".007","2.2","4.8",3245,"-0.002",".002","1.6","0",1365,"0.006","0.007",57,"0.001","0.082","-0.2","0.3"
"70394","595956","Cam Gallagher",25,"KC",20,642,2414,"3.1","3.2",1074,"0.014",".012","2.2","1.8",679,"-0.006",".004","1.0","0",284,"-0.001","0.013",5,"0.007","0.257","0","0"
"100653","621512","Tomás Nido",24,"NYM",30,907,3483,"2.9","2.8",1530,"0.014",".011","2.9","2.5",984,"0",".003","-0.1","0",416,"0.001","0.012",20,"-0.001","0.128","0","0.2"
"68982","595453","Chad Wallach",26,"MIA",14,526,2036,"2.7","2.6",883,"0.018",".014","2.3","1.7",571,"-0.002",".004","0.3","0",249,"-0.001","0.012",6,"0.011","0.244","0","0"
"69314","600474","Pedro Severino",24,"WSH",67,2119,8442,"1.5","2.4",3737,"0.004",".007","2.2","3.8",2389,"0",".002","0.2","0",1014,"0","0.006",27,"-0.002","0.117","0","0.2"
"49829","467092","Wilson Ramos",30,"PHI",96,3333,13117,"0.7","1.9",5770,"0.003",".006","2.0","5.2",3732,"0",".002","-0.1","0",1578,"-0.001","0.005",35,"-0.006","0.099","-0.1","0"
"47575","460269","Chris Gimenez",35,"MIN",18,569,2313,"1.6","1.7",1046,"0.008",".013","1.2","1.9",748,"-0.002",".004","0.5","0",333,"0.001","0.010",10,"0","0.191","0","0.1"
"58831","488771","Jason Castro",31,"MIN",19,783,3157,"1.7","1.7",1192,"0.005",".012","0.8","2.0",953,"-0.003",".004","0.9","0",435,"-0.001","0.009",10,"-0.004","0.180","0","0"
"67016","592407","Bryan Holaday",30,"MIA",50,1528,6315,"1.5","1.5",2864,"0.001",".008","0.4","3.2",1867,"-0.002",".002","0.9","0",820,"0","0.007",22,"-0.006","0.134","0.2","0.2"
"68087","596142","Gary Sánchez",25,"NYY",76,2710,10936,"0.6","1.2",4858,"0.009",".007","5.8","5.1",3369,"0.005",".002","-4.3","0",1263,"-0.002","0.006",24,"0.004","0.114","-0.3","0.1"
"70407","596119","Blake Swihart",26,"BOS",28,694,2839,"0.9","1.2",1259,"0.003",".012","0.5","2.1",862,"-0.003",".004","0.7","0",390,"0.003","0.011",12,"-0.003","0.167","0","0.1"
"103405","643376","Danny Jansen",23,"TOR",29,930,3610,"1.3","1.1",1601,"0.001",".011","0.2","2.5",1151,"-0.002",".003","0.7","0",522,"-0.001","0.011",22,"-0.002","0.119","0.2","0"
"101630","624512","Reese McGuire",23,"TOR",11,351,1370,"0.8","1.0",640,"0.005",".016","0.5","1.4",435,"-0.004",".005","0.5","0",191,"0.003","0.019",13,"0.003","0.155","0","0.1"
"55784","518595","Travis d'Arnaud",29,"NYM",4,161,694,"0.7","0.7",347,"0.013",".020","0.7","1.0",218,"-0.001",".006","0.1","0",101,"0.001","0.024",7,"0.006","0.214","0","0.1"
"102064","605170","Victor Caratini",24,"CHC",37,1237,4981,"0.6","0.7",2349,"0.001",".010","0.3","3.3",1481,"-0.001",".003","0.3","0",609,"0.005","0.009",24,"-0.008","0.116","0.1","0.2"
"66535","571679","David Freitas",29,"SEA",35,1151,4438,"0.5","0.6",1871,"-0.002",".011","-0.4","2.8",1196,"-0.003",".003","0.8","0",453,"0.001","0.009",14,"0.007","0.147","0.2","0.1"
"39835","471083","Miguel Montero",34,"WSH",4,125,476,"0.5","0.5",210,"0.011",".026","0.3","0.8",140,"-0.004",".009","0.2","0",50,"0","0.022",1,"-0.007","0.530","0","0"
"67084","592663","J.T. Realmuto",27,"MIA",112,4133,16598,"3.5","0.3",7603,"0",".006","-0.2","6.1",4638,"-0.001",".002","0.9","0",2044,"-0.002","0.005",35,"-0.002","0.102","-0.4","0"
"70673","608596","Tom Murphy",27,"COL",22,717,2826,"0.3","0.3",1257,"0.001",".013","0.2","2.3",826,"0",".004","0","0",317,"0.004","0.011",11,"-0.007","0.175","0","0.1"
"67621","593993","José Briceño",25,"LAA",41,1250,4980,"-0.3","0.3",2231,"0.003",".009","0.9","2.7",1469,"0.002",".003","-0.6","0",598,"0","0.007",11,"-0.007","0.178","0","0.1"
"51220","492802","Juan Graterol",29,"MIN",4,90,354,"0.2","0.2",159,"0.013",".026","0.3","0.6",97,"0.003",".017","-0.1","-0.1",35,"-0.001","0.031",1,"0.012","0.610","0","0"
"59818","542513","Tomás Telis",27,"MIA",4,49,191,"0.2","0.2",71,"0.005",".046","0.1","0.5",59,"-0.008",".017","0.1","0",22,"-0.001","0.032",1,"-0.005","0.523","0","0"
"69938","607333","Beau Taylor",28,"OAK",6,41,164,"0.1","0.1",75,"0.009",".036","0.1","0.4",29,"-0.006",".014","0","0",13,"0.002","0.065",1,"0.002","0.541","0","0"
"101989","621529","Joe Hudson",27,"LAA",8,163,659,"0.2","0.1",291,"0.004",".025","0.1","1.0",189,"0",".007","0","0",72,"-0.001","0.018",,,,"0","0"
"60238","572863","Dustin Garneau",30,"CWS",1,35,154,"0.1","0.1",70,"0.003",".038","0","0.4",62,"-0.006",".013","0.1","0",18,"-0.004","0.075",1,"-0.015","0.552","0","0"
"71213","607732","Jacob Stallings",28,"PIT",13,385,1479,"0.4","0.1",636,"-0.005",".016","-0.5","1.4",494,"-0.004",".005","0.5","0",169,"0.001","0.015",3,"-0.003","0.317","0","0.1"
"70516","606992","Eric Haase",25,"CLE",7,133,509,"0","0.1",182,"-0.004",".025","-0.1","0.6",125,"-0.005",".009","0.2","0",55,"0.003","0.032",4,"-0.006","0.294","0","0.1"
"70302","543089","Taylor Davis",28,"CHC",3,12,51,"0.1","0.1",29,"0.009",".057","0","0.2",14,"-0.004",".025","0","0",3,"0.001","0.026",,,,"0","0"
"70926","605244","Aramis Garcia",25,"SF",7,239,885,"-0.1","0",390,"-0.005",".023","-0.3","1.3",222,"-0.005",".006","0.3","0",92,"0.001","0.023",2,"-0.015","0.412","0","0.1"
"100171","571657","Kyle Farmer",27,"LAD",1,9,39,"0","0",17,"0.006",".071","0","0.2",13,"-0.003",".027","0","0",6,"-0.001","0.057",,,,"0","0"
"66085","553902","Willians Astudillo",26,"MIN",16,559,2271,"0","0",1046,"-0.003",".014","-0.5","2.0",684,"-0.003",".004","0.5","0",297,"-0.001","0.010",4,"-0.004","0.292","0","0"
"31759","408045","Joe Mauer",35,"MIN",1,"0",,"2.0","0",1,"0","0","0","0",,,,,,,,,,,,"0","0"
"46714","457454","Jarrod Saltalamacchia",33,"DET",1,3,11,"0","0",4,"-0.003",".179","0","0.1",,,,,,,,,,,,"0","0"
"67758","594828","Evan Gattis",31,"HOU",2,13,47,"0","0",19,"-0.008",".049","0","0.1",11,"-0.002",".028","0","0",7,"0","0.018",,,,"0","0"
"103812","606988","Grayson Greiner",25,"DET",30,1104,4496,"0.4","0",2062,"0.001",".010","0.2","2.9",1312,"0.001",".003","-0.2","0",565,"0","0.008",13,"-0.002","0.161","0","0"
"65828","502570","Rocky Gale",30,"LAD",2,8,35,"0","0",10,"-0.015",".113","0","0.2",7,"-0.001",".024","0","0",2,"0","0.032",,,,"0","0"
"59593","571467","Steven Baron",27,"STL",2,44,198,"0","0",89,"-0.006",".036","-0.1","0.4",60,"-0.003",".013","0.1","0",26,"0","0.040",1,"0.008","0.537","0","0"
"69158","542908","Jett Bandy",28,"MIL",22,709,2885,"-0.3","-0.1",1347,"0.003",".012","0.5","2.3",767,"0.003",".004","-0.5","0",321,"-0.001","0.009",5,"0.006","0.268","0","0"
"60379","576788","Dan Butler",31,"BOS",2,75,303,"-0.2","-0.2",148,"-0.012",".030","-0.2","0.6",116,"-0.003",".008","0.1","0",52,"0.001","0.024",2,"0.011","0.424","0","0"
"47910","446653","Jose Lobaton",33,"NYM",18,579,2222,"-0.4","-0.2",1023,"-0.005",".013","-0.8","1.9",661,"-0.003",".004","0.6","0",275,"0.002","0.013",10,"0.003","0.189","0","0.1"
"43258","455755","Chris Stewart",36,"ARI",8,173,701,"-0.3","-0.2",337,"-0.005",".020","-0.2","1.0",230,"0",".007","0","0",79,"0","0.022",4,"-0.005","0.287","0","0.1"
"70779","572180","Andrew Susac",28,"BAL",7,272,1044,"-0.4","-0.3",458,"-0.005",".020","-0.3","1.3",354,"0",".005","0","0",155,"0","0.016",4,"0.002","0.291","0","0"
"101621","624431","Jose Trevino",25,"TEX",3,69,281,"-0.3","-0.3",137,"-0.005",".034","-0.1","0.6",60,"0.014",".011","-0.2","0",29,"-0.002","0.034",,,,"0","0"
"100176","571851","Spencer Kieboom",27,"WSH",49,1498,5962,"-0.5","-0.3",2734,"-0.004",".009","-1.5","3.6",1724,"-0.002",".002","1.0","0",764,"-0.001","0.006",15,"-0.002","0.151","0.2","0"
"102700","641924","Jacob Nottingham",23,"MIL",8,241,955,"-0.3","-0.4",418,"-0.009",".020","-0.5","1.2",264,"-0.003",".007","0.2","0",111,"0","0.019",2,"0.001","0.436","0","0.1"
"69201","554054","Alfredo González",25,"CWS",3,106,407,"-0.4","-0.4",177,"-0.002",".033","-0.1","0.8",117,"0.010",".009","-0.3","0",41,"0","0.029",2,"0.001","0.386","0","0"
"70317","543510","James McCann",28,"DET",114,4262,16729,"-3.0","-0.4",7744,"0.001",".006","0.9","6.4",4797,"0.001",".002","-1.4","0",2140,"-0.002","0.005",44,"-0.013","0.094","0.2","0"
"101609","624419","Nick Ciuffo",23,"TB",16,462,1833,"-0.6","-0.4",766,"0.002",".014","0.2","1.5",458,"0.005",".006","-0.6","0",160,"0","0.019",6,"0.003","0.238","0","0.1"
"60002","543302","Chris Herrmann",30,"SEA",28,784,2862,"-0.9","-0.4",1280,"-0.003",".011","-0.6","2.0",755,"-0.001",".004","0.1","0",332,"0.001","0.010",8,"0.006","0.190","0","0.1"
"104290","650619","Meibrys Viloria",21,"KC",10,303,1178,"-0.6","-0.6",504,"0.003",".017","0.2","1.2",344,"0.009",".006","-0.8","0",148,"0.001","0.018",9,"0.001","0.193","0","0.1"
"69886","607257","Raffy Lopez",30,"SD",30,1093,4237,"-0.1","-0.7",1757,"-0.005",".011","-1.1","2.8",1058,"-0.001",".003","0.4","0",496,"0.001","0.008",12,"0.003","0.164","0","0.1"
"100767","622194","Bruce Maxwell",27,"OAK",16,590,2332,"-0.8","-0.8",1086,"-0.001",".012","-0.1","1.8",714,"0.004",".004","-0.7","0",289,"0.002","0.012",14,"0.003","0.155","0","0.1"
"49076","435559","Kurt Suzuki",34,"ATL",93,3167,12636,"0","-0.9",5845,"-0.003",".006","-2.4","5.2",3793,"-0.001",".002","1.5","0",1653,"0","0.005",46,"0.004","0.089","0","0.1"
"70466","605357","Mike Marjama",28,"SEA",10,311,1238,"-0.9","-0.9",553,"-0.006",".016","-0.5","1.3",354,"0.005",".006","-0.5","0",144,"0","0.014",2,"-0.011","0.392","0","0.1"
"57712","446308","Matt Wieters",32,"WSH",73,2345,9180,"-2.7","-0.9",4092,"-0.004",".006","-2.1","3.7",2603,"-0.002",".002","1.1","0",1106,"0.001","0.006",29,"0.003","0.114","0","0.2"
"70619","608348","Carson Kelly",23,"STL",16,422,1735,"-0.8","-1.0",787,"-0.007",".015","-0.7","1.6",470,"0.002",".004","-0.3","0",224,"-0.001","0.013",4,"-0.005","0.287","0","0"
"52441","446192","Adam Moore",34,"TB",8,221,876,"-1.1","-1.1",364,"-0.017",".025","-0.9","1.3",303,"0.003",".007","-0.2","0",140,"0.004","0.017",9,"0.005","0.188","0","0.1"
"66057","553869","Elias Díaz",27,"PIT",70,2376,9208,"1.7","-1.3",4055,"0.002",".008","1.0","4.4",2705,"0.003",".003","-2.0","0",1153,"-0.002","0.005",21,"0","0.129","-0.3","0.1"
"102743","642082","Chance Sisco",23,"BAL",55,1699,6559,"-2.1","-1.3",2830,"-0.004",".009","-1.7","3.6",2007,"-0.001",".003","0.3","0",861,"0.001","0.007",25,"0.005","0.109","0","0.2"
"55701","518542","Juan Centeno",28,"TEX",10,356,1392,"-1.5","-1.4",653,"-0.011",".016","-1.0","1.5",405,"0.004",".005","-0.4","0",179,"-0.001","0.009",,,,"0","0"
"58217","543148","Tim Federowicz",30,"CIN",14,424,1714,"-1.5","-1.4",768,"-0.009",".016","-0.9","1.7",536,"0.003",".005","-0.5","0",232,"0","0.012",5,"0.001","0.233","0","0"
"102864","642336","Francisco Mejía",22,"SD",10,396,1506,"-1.7","-1.5",686,"-0.007",".014","-0.7","1.4",483,"0.006",".004","-0.8","0",194,"-0.001","0.012",2,"-0.010","0.410","0","0"
"55765","488810","Tony Cruz",31,"CIN",6,223,921,"-1.5","-1.7",420,"-0.025",".022","-1.5","1.3",250,"0.003",".006","-0.2","0",104,"-0.001","0.015",1,"-0.011","0.570","0","0"
"100316","608700","Kevin Plawecki",27,"NYM",71,2494,9953,"-0.6","-1.8",4457,"-0.006",".007","-3.9","4.4",2795,"-0.003",".002","2.0","0",1227,"0.004","0.007",50,"0.001","0.082","0.1","0.3"
"51184","491696","Jesús Sucre",30,"TB",71,2003,8011,"-2.3","-1.9",3526,"-0.006",".007","-2.8","3.6",2278,"-0.001",".002","0.7","0",967,"-0.001","0.006",19,"-0.012","0.138","0.2","0"
"70307","543308","John Hicks",28,"DET",21,761,3013,"-2.5","-2.3",1432,"-0.007",".011","-1.4","2.2",869,"0.004",".004","-0.9","0",383,"0","0.010",14,"0.003","0.160","0","0.1"
"103280","642851","Austin Wynns",27,"BAL",41,1328,5330,"-1.6","-2.6",2371,"-0.009",".009","-3.1","3.0",1575,"-0.001",".003","0.5","0",706,"0.001","0.007",16,"-0.004","0.143","0","0.2"
"59074","542208","Carlos Pèrez",27,"TEX",25,798,3096,"-2.8","-2.7",1496,"-0.014",".011","-2.9","2.3",980,"0",".003","0","0",444,"0","0.008",10,"-0.007","0.177","0.2","0.1"
"68908","595284","Andrew Knapp",26,"PHI",53,1708,6695,"-3.8","-2.7",2962,"-0.006",".007","-2.6","2.9",1993,"0.001",".003","-0.4","0",823,"0.005","0.008",28,"0.011","0.109","0.3","0.2"
"69944","607345","Kevan Smith",30,"CWS",47,1757,7049,"-2.8","-2.7",3245,"-0.004",".009","-1.9","3.9",2078,"0.002",".003","-0.9","0",885,"0.004","0.009",37,"0.007","0.100","0.1","0.3"
"70477","605421","Michael Perez",25,"TB",24,772,3023,"-3.0","-3.1",1343,"-0.019",".012","-3.6","2.2",916,"-0.002",".003","0.5","0",358,"-0.001","0.009",11,"0.002","0.174","0","0.1"
"70378","592200","Curt Casali",29,"CIN",38,1260,4858,"-3.6","-3.5",2138,"-0.007",".010","-2.2","2.9",1355,"0.003",".003","-1.3","0",558,"0.003","0.008",21,"-0.002","0.123","0","0.1"
"57191","518960","Jonathan Lucroy",32,"OAK",125,4457,17091,"-6.0","-3.5",7431,"0.001",".007","0.5","7.0",4676,"0.003",".002","-3.7","0",1974,"0.002","0.005",68,"-0.019","0.079","-0.3","0.3"
"45449","435263","Brian McCann",34,"HOU",62,1927,7794,"-2.4","-3.6",3467,"-0.004",".008","-2.2","4.0",2281,"0.002",".002","-1.4","0",930,"0","0.006",21,"-0.005","0.130","0","0.2"
"41774","425784","René Rivera",34,"ATL",29,865,3482,"-3.5","-3.6",1604,"-0.010",".011","-2.2","2.4",1099,"0.005",".004","-1.4","0",405,"0","0.009",9,"-0.001","0.191","0","0"
"60649","572033","Josh Phegley",30,"OAK",39,1011,3985,"-3.5","-3.9",1814,"-0.010",".010","-2.5","2.5",1095,"0.005",".004","-1.5","0",448,"0.001","0.010",14,"-0.002","0.160","0","0.1"
"55912","516472","Francisco Arcia",28,"LAA",34,988,3866,"-4.4","-4.3",1816,"-0.012",".010","-3.1","2.5",1211,"0.004",".003","-1.2","0",538,"-0.001","0.008",9,"0.003","0.183","0","0"
"57096","506747","Francisco Peña",28,"STL",56,1391,5427,"-5.1","-4.4",2420,"-0.009",".009","-3.1","3.0",1576,"0.003",".003","-1.3","0",689,"0","0.007",11,"-0.003","0.163","0","0.1"
"45844","465041","Francisco Cervelli",32,"PIT",94,3383,13280,"-2.9","-5.3",6097,"-0.005",".006","-4.4","5.2",3910,"0.001",".002","-1.1","0",1728,"0","0.005",36,"-0.015","0.100","0.2","0"
"47155","460077","Drew Butera",34,"COL",54,1877,7354,"-6.2","-5.4",3295,"-0.011",".008","-5.3","3.6",2231,"0",".002","-0.1","0",947,"0.001","0.006",23,"0.003","0.113","0","0.2"
"58842","543376","Caleb Joseph",32,"BAL",81,3041,12033,"-5.7","-5.5",5538,"-0.006",".007","-4.7","5.2",3729,"0",".002","-0.4","0",1559,"-0.001","0.005",41,"-0.008","0.093","-0.5","0"
"56104","519023","Devin Mesoraco",30,"NYM",67,2403,9384,"-5.7","-5.8",4314,"-0.011",".007","-6.5","4.4",2718,"-0.001",".002","0.6","0",1167,"0.001","0.007",45,"0.012","0.090","0.1","0.3"
"59592","571466","Tucker Barnhart",27,"CIN",118,4362,17031,"-6.7","-6.1",7768,"-0.009",".006","-9.7","6.5",4954,"-0.003",".002","3.6","0",2041,"0","0.005",53,"0.001","0.080","0","0.3"
"47564","454560","A.J. Ellis",37,"SD",44,1661,6452,"-6.9","-7.6",2971,"-0.017",".008","-7.1","3.5",1822,"0.001",".002","-0.5","0",897,"0.002","0.007",29,"-0.011","0.109","0.1","0.2"
"102593","641598","Mitch Garver",27,"MIN",86,2949,11863,"-7.8","-8.0",5428,"-0.011",".006","-8.4","4.9",3668,"0",".002","0.2","0",1632,"-0.002","0.005",39,"0.004","0.094","0.2","0.1"
"33829","455139","Robinson Chirinos",34,"TEX",108,3941,15216,"-7.1","-8.2",7140,"-0.009",".006","-9.5","5.8",4583,"-0.001",".002","0.7","0",1967,"-0.002","0.004",36,"0.013","0.096","0.6","0.1"
"52461","456078","Welington Castillo",31,"CWS",43,1584,6285,"-8.8","-8.2",2880,"-0.018",".009","-7.4","3.5",2025,"0.001",".003","-0.8","0",829,"0.002","0.007",24,"-0.003","0.118","0","0.2"
"103420","643396","Isiah Kiner-Falefa",23,"TEX",35,1281,4961,"-8.7","-9.1",2293,"-0.026",".010","-8.3","3.1",1361,"0.003",".003","-1.0","0",608,"0.003","0.008",19,"-0.003","0.130","0.2","0.1"
"66068","553882","Omar Narváez",26,"CWS",85,2857,11337,"-12.6","-10.7",5088,"-0.009",".006","-6.6","4.6",3537,"0.005",".002","-4.6","0",1425,"0.001","0.006",50,"0.004","0.081","0.4","0.3"
"57335","521692","Salvador Perez",28,"KC",96,3639,14217,"-9.7","-11.0",6514,"-0.012",".006","-11.2","5.5",4168,"0.001",".002","-0.6","0",1806,"-0.001","0.005",33,"-0.004","0.109","0.8","0"
"66719","575929","Willson Contreras",26,"CHC",133,4702,18720,"-11.0","-11.3",8629,"-0.012",".005","-14.0","6.6",5597,"-0.001",".002","1.9","0",2328,"-0.004","0.004",51,"-0.006","0.089","0.9","0"
"47690","460026","Nick Hundley",34,"SF",83,2767,10931,"-12.3","-12.3",5030,"-0.017",".006","-11.8","4.5",3146,"0.001",".002","-0.5","0",1382,"0.001","0.006",44,"0.004","0.091","0","0.3"
